Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;;
01.03.06;#004.8015;;Pfeilerfundament unten;Linie
01.03.06;#004.8016;;Pfeilerfundament oben;Punkt
01.03.06;#004.8016;;Pfeilerfundament oben;Linie
01.03.06;#004.8019;;Arbeitsraum an Bauwerken;Punkt
01.03.06;#004.8019;;Arbeitsraum an Bauwerken;Linie
01.03.06;#000.8042;;Sonderbauwerke;Punkt
01.03.06;#000.8042;;Sonderbauwerke;Linie
01.03.06;#004.8021;;Tunnelportal;Punkt
01.03.06;#004.8021;;Tunnelportal;Linie
01.03.06;#004.8023;;Dunglege;Punkt
01.03.06;#004.8023;;Dunglege;Linie
01.03.06;#004.8027;;Stahlfertigteildurchlaß sichtbarer Teil;Punkt
01.03.06;#004.8027;;Stahlfertigteildurchlaß sichtbarer Teil;Linie
01.03.06;#004.8028;;Stahlfertigteildurchlaß unsichtbarer Teil;Punkt
01.03.06;#004.8028;;Stahlfertigteildurchlaß unsichtbarer Teil;Linie
01.03.06;#000.8043;;Stützmauer unten ;Punkt
01.03.06;#000.8043;;Stützmauer unten ;Linie
01.03.06;#004.8035;;Betongleitwand mit Hinterfüllung unten;Punkt
01.03.06;#004.8035;;Betongleitwand mit Hinterfüllung unten;Linie
01.03.06;#000.8044;;Stützmauer oben;Punkt
01.03.06;#000.8044;;Stützmauer oben;Linie
01.03.06;#004.8045;;Betongleitwand mit Hinterfüllung oben;Punkt
01.03.06;#004.8045;;Betongleitwand mit Hinterfüllung oben;Linie
01.03.06;#000.8045;;Treppe;Punkt
01.03.06;#000.8045;;Treppe;Linie
01.03.06;#004.8052;;Rolltreppe;Punkt
01.03.06;#004.8052;;Rolltreppe;Linie
01.03.06;#004.8053;;Podest;Punkt
01.03.06;#004.8053;;Podest;Linie
01.03.06;#004.8055;;Rampe;Punkt
01.03.06;#004.8055;;Rampe;Linie
01.03.06;#004.8056;;Fahrstuhl;Punkt
01.03.06;#004.8056;;Fahrstuhl;Linie
01.03.06;#000.8046;;Geländer;Punkt
01.03.06;#000.8046;;Geländer;Linie
01.03.06;#004.8061;;Palisade;Punkt
01.03.06;#004.8061;;Palisade;Linie
01.03.06;#004.8065;;Schutzgeländer um Kraftstoffzapfsäulen (Tank- und Rastanlagen);Punkt
01.03.06;#004.8065;;Schutzgeländer um Kraftstoffzapfsäulen (Tank- und Rastanlagen);Linie
01.03.06;#004.8069;;Geländer oben;Punkt
01.03.06;#004.8069;;Geländer oben;Linie
01.03.06;#000.8047;;Lärmschutzwand;Punkt
01.03.06;#000.8047;;Lärmschutzwand;Linie
01.03.06;#004.8071;;Lärmschutzwand unten Straßenseite;Punkt
01.03.06;#004.8071;;Lärmschutzwand unten Straßenseite;Linie
01.03.06;#004.8072;;Lärmschutzwand unten Außenseite;Punkt
01.03.06;#004.8072;;Lärmschutzwand unten Außenseite ;Linie
01.03.06;#004.8073;;Lärmschutzwand oben Straßenseite;Punkt
01.03.06;#004.8073;;Lärmschutzwand oben Straßenseite;Linie
01.03.06;#004.8074;;Lärmschutzwand oben Außenseite;Punkt
01.03.06;#004.8074;;Lärmschutzwand oben Außenseite;Linie
01.03.06;#004.8077;;Lärmschutzwand unten;Punkt
01.03.06;#004.8077;;Umrisslinien der Lärmschutzwand unten;Linie
01.03.06;#004.8078;;Lärmschutzwand oben;Punkt
01.03.06;#004.8078;;Umrisslinien der Lärmschutzwand oben;Linie
01.03.06;#004.8079;;Lärmschutzwand oben mittig;Punkt
01.03.06;#004.8079;;Lärmschutzwand mittig (oben);Linie
01.03.06;#084.8070;;Lärmschutzwand Beton;Linie
01.03.06;#084.8071;;Lärmschutzwand Holz;Linie
01.03.06;#084.8072;;Lärmschutzwand Metall;Linie
01.03.06;#084.8073;;Lärmschutzwand Glas;Linie
01.03.06;#084.8074;;Lärmschutzwand Kunststoff;Linie
01.03.06;#084.8075;;Lärmschutzwand Beton bepflanzt;Linie
01.03.06;#084.8076;;Lärmschutzwand Holz bepflanzt;Linie
01.03.06;#084.8077;;Lärmschutzwand Metall bepflanzt;Linie
01.03.06;#084.8078;;Lärmschutzwand Glas bepflanzt;Linie
01.03.06;#084.8079;;Lärmschutzwand Kunststoff bepflanzt;Linie
01.03.06;#000.8048;;Unterkante Bauwerk;Punkt
01.03.06;#000.8048;;Unterkante Bauwerk;Linie
01.03.06;#000.8049;;Gesimskante;Punkt
01.03.06;#000.8049;;Gesimskante;Linie
01.03.06;#000.8050;;Kontrollschacht  der Straßenentwässerung;Punkt
01.03.06;#000.8050;;Straßenentwässerungsleitung;Linie
01.03.06;#005.8002;;Leichtstoffabscheider (Kraftstoff);Punkt
01.03.06;#005.8002;;Leichtstoffabscheider (Kraftstoff) Umrisslinie;Linie
01.03.06;#005.8003;;Leichtstoffabscheider (Fett);Punkt
01.03.06;#005.8003;;Leichtstoffabscheider (Fett) Umrisslinie;Linie
01.03.06;#005.8004;;Schacht mit Pumpwerk;Punkt
01.03.06;#005.8004;;Schacht mit Pumpwerk Umrisslinie;Linie
01.03.06;#005.8005;;Drosselschacht;Punkt
01.03.06;#005.8005;;Sickerrohrleitung, Dränage;Linie
01.03.06;#005.8006;;Kontrollschacht rund;Punkt
01.03.06;#005.8007;;Kontrollschacht eckig ( auch deaktiv );Punkt
01.03.06;#005.8007;;Umrisslinie Absturzbauwerk (Energieumwandlungsschacht);Linie
01.03.06;#005.8008;;Kontrollschacht ( künftig entfallend );Punkt
01.03.06;#005.8008;;Entwässerungsleitung ( künftig entfallend );Linie
01.03.06;#005.8009;;Ecke des Kontrollschachtes der Entwässerung;Punkt
01.03.06;#005.8009;;Umrisslinie des Kontrollschachtes;Linie
01.03.06;#000.8051;;Muldenablaufschacht;Punkt
01.03.06;#005.8011;;Muldenablaufschacht rund;Punkt
01.03.06;#005.8012;;Muldenablaufschacht eckig;Punkt
01.03.06;#005.8013;;Muldenablaufschacht eckig Betonsockel;Punkt
01.03.06;#005.8018;;Muldenablaufschacht ( künftig entfallend );Punkt
01.03.06;#005.8019;;Ecke des Muldenablaufschachtes (-bauwerkes);Punkt
01.03.06;#005.8019;;Umrisslinie des Muldenablaufschachtes (-bauwerkes);Linie
01.03.06;#000.8052;;Straßenablauf (allg.);Punkt
01.03.06;#005.8021;;Straßenablaufschacht mittig;Punkt
01.03.06;#005.8022;;Straßenablaufschacht schmal (seitlich);Punkt
01.03.06;#005.8023;;Bergablaufschacht breit (seitlich);Punkt
01.03.06;#005.8024;;Hofablauf (mittig);Punkt
01.03.06;#005.8028;;Straßenablaufschacht ( künftig entfallend );Punkt
01.03.06;#005.8029;;Ecke eines Straßenablaufs;Punkt
01.03.06;#005.8029;;Umrisslinie eines Straßenablaufs;Linie
01.03.06;#000.8053;;Straßenablauf an Randstein ( Bezugspunkt mittig ) ;Punkt
01.03.06;#005.8031;;Straßenablauf an Randstein (Bezugspunkt am Hochbord / seitlich);Punkt
01.03.06;#005.8038;;Straßenablauf an Randstein ( künftig entfallend ) ;Punkt
01.03.06;#000.8054;;Entwässerungsrinne;Punkt
01.03.06;#000.8054;;Entwässerungsrinne;Linie
01.03.06;#005.8042;;Kastenrinne;Punkt
01.03.06;#005.8042;;Kastenrinne;Linie
01.03.06;#005.8043;;Spitzrinne;Punkt
01.03.06;#005.8043;;Spitzrinne;Linie
01.03.06;#005.8044;;Pflasterrinne;Punkt
01.03.06;#005.8044;;Pflasterrinne;Linie
01.03.06;#005.8048;;Tiefpunkt in Rinne;Punkt
01.03.06;#005.8048;;Rinnensohle / Mitte Rinne;Linie
01.03.06;#005.8049;;Punkt einer Umrisslinie einer Rinne;Punkt
01.03.06;#005.8049;;Umrisslinie einer Rinne;Linie
01.03.06;#000.8055;;Durchlass/Dole;Punkt
01.03.06;#000.8055;;Umrisslinie Durchlass/Dole;Linie
01.03.06;#005.8051;;Durchlass - Einlauf;Punkt
01.03.06;#005.8052;;Durchlass - Auslauf;Punkt
01.03.06;#005.8053;;Dole - Einlauf;Punkt
01.03.06;#005.8054;;Dole - Auslauf;Punkt
01.03.06;#005.8055;;Auslauf einer Entwässerungsleitung;Punkt
01.03.06;#005.8055;;unterirdischer Verlauf eines Durchlasses / einer Dole;Linie
01.03.06;#005.8056;;Einlauf ( Rohr im Graben );Punkt
01.03.06;#005.8057;;Einleitungsstelle;Punkt
01.03.06;#005.8058;;Durchlass/Dole ( künftig entfallend );Punkt
01.03.06;#005.8059;;Eckpunkt Durchlass / Dole;Punkt
01.03.06;#005.8059;;Umrisslinie Durchlass / Dole - geländeunabhängig;Linie
01.03.06;#000.8056;;Schlitzrinne;Punkt
01.03.06;#000.8056;;Schlitzrinne;Linie
01.03.06;#005.8061;;Schlitzrinne Außenrand;Punkt
01.03.06;#005.8061;;Schlitzrinne Umrisslinie;Linie
01.03.06;#005.8062;;Schlitzrinne rechts;Punkt
01.03.06;#005.8062;;Schlitzrinne rechts;Linie
01.03.06;#000.8057;;Punkt eines Linienverlaufs ( Nutzung für Hilfspunkte E-Leitungen bei Digitalisierung );Punkt
01.03.06;#005.8077;;Leitungs-/Kabelverlauf Aufnahmepunkt in Geländehöhe;Punkt
01.03.06;#005.8078;;Leitungs-/Kabelverlauf Aufnahmepunkt Oberkante Leitung;Punkt
01.03.06;#005.8079;;Leitungs-/Kabelverlauf Aufnahmepunkt Graben unten;Punkt
01.03.06;#000.8058;;Entlüftung ;Punkt
01.03.06;#005.8085;;Domschacht;Punkt
01.03.06;#005.8086;;Domschacht Umrisslinienpunkt;Punkt
01.03.06;#005.8086;;Domschacht Umrisslinie;Linie
01.03.06;#005.8089;;Entlüftung oben;Punkt
01.03.06;#000.8059;;Schachtsohle;Punkt
01.03.06;#005.8091;;Hilfspunkt Entwässerung;Punkt
01.03.06;#005.8093;;Einlauf im Schacht   ( Haupteinlauf );Punkt
01.03.06;#005.8095;;Auslauf im Schacht;Punkt
01.03.06;#005.8097;;Nebeneinlauf im Schacht  ;Punkt
01.03.06;#005.8099;;Überlauf ;Punkt
01.03.06;#000.8060;;Kontrollschacht  einer Ver- und Entsorgungsrohrleitung;Punkt
01.03.06;#000.8060;;Ver-, Entsorgungsrohrleitung (allg.);Linie
01.03.06;#006.8000;;Schutzrohr;Punkt
01.03.06;#006.8000;;Schutzrohr ( 8600 Schutzrohr – Umriss );Linie
01.03.06;#006.8001;;Kontrollschacht Wasserleitung ;Punkt
01.03.06;#006.8001;;Wasserleitung ( Digi-Hilfspkt: 691 );Linie
01.03.06;#006.8002;;Kontrollschacht Fernwärmeleitung;Punkt
01.03.06;#006.8002;;Fernwärmeleitung ( Digi-Hilfspkt: 692 );Linie
01.03.06;#006.8003;;Kontrollschacht Ölleitung;Punkt
01.03.06;#006.8003;;Ölleitung ( Digi-Hilfspkt: 693 );Linie
01.03.06;#006.8004;;Kontrollschacht Gasleitung;Punkt
01.03.06;#006.8004;;Gasleitung ( Digi-Hilfspkt: 694 );Linie
01.03.06;#006.8005;;Wasserfassung (Brunnen);Punkt
01.03.06;#006.8005;;Wasserfassung (Brunnen) - Umrisslinie;Linie
01.03.06;#006.8006;;Kontrollschacht Regenwasserleitung;Punkt
01.03.06;#006.8006;;Regenwasserleitung ( Digi-Hilfspkt: 695 );Linie
01.03.06;#006.8007;;Kontrollschacht Mischwasser ;Punkt
01.03.06;#006.8007;;Mischwasserleitung ( Digi-Hilfspkt: 696 );Linie
01.03.06;#006.8008;;Kontrollschacht Schmutzwasser ;Punkt
01.03.06;#006.8008;;Schmutzwasserleitung ( Digi-Hilfspkt: 697 );Linie
01.03.06;#006.8009;;Kontrollschacht-Bauwerksecke;Punkt
01.03.06;#006.8009;;Umrisslinie des Kontrollschacht-Bauwerks;Linie
01.03.06;#000.8061;;Schieberschacht;Punkt
01.03.06;#006.8011;;Schieberschacht Wasser;Punkt
01.03.06;#006.8012;;Schieberschacht Fernwärmeleitung;Punkt
01.03.06;#006.8013;;Schieberschacht Ölleitung;Punkt
01.03.06;#006.8014;;Schieberschacht Gas;Punkt
01.03.06;#006.8015;;Schieberschacht Schmutzwasserleitung;Punkt
01.03.06;#006.8018;;Kontrollschacht ( künftig entfallend );Punkt
01.03.06;#006.8018;;Leitung ( künftig entfallend );Linie
01.03.06;#000.8062;;Schaltkasten;Punkt
01.03.06;#006.8020;;Schaltkasten oben mitte;Punkt
01.03.06;#006.8021;;Verbindungsmuffe;Punkt
01.03.06;#006.8022;;Abzweigmuffe;Punkt
01.03.06;#006.8023;;Kondensatormuffe;Punkt
01.03.06;#006.8024;;Pupinspulenmuffe, Pupinspulenkasten;Punkt
01.03.06;#006.8025;;Blindmuffe;Punkt
01.03.06;#006.8026;;Kupplung;Punkt
01.03.06;#006.8027;;Schaltkasten, Aufnahmepunkt Mitte seitlich;Punkt
01.03.06;#006.8028;;Schaltkastenecke unten;Punkt
01.03.06;#006.8028;;Schaltkasten-Umrisslinie unten;Linie
01.03.06;#006.8029;;Schaltkastenecke oben;Punkt
01.03.06;#006.8029;;Schaltkasten-Umrisslinie oben;Linie
01.03.06;#000.8063;;Kabelstein (allgemein);Punkt
01.03.06;#000.8063;;Streckenkabel BAB ( AUSA );Linie
01.03.06;#006.8030;;Kabelschleife ( Aufnahmepunkt oberirdisch );Punkt
01.03.06;#006.8031;;Kabelstein AUSA;Punkt
01.03.06;#006.8032;;Muffenstein AUSA ;Punkt
01.03.06;#006.8033;;Muffe ( Aufnahmepunkt oberirdisch );Punkt
01.03.06;#006.8034;;Pupinspule ( Aufnahmepunkt oberirdisch );Punkt
01.03.06;#006.8035;;Kabelstein Strom;Punkt
01.03.06;#006.8036;;Marke Gas;Punkt
01.03.06;#006.8037;;Marke Wasser;Punkt
01.03.06;#006.8038;;Kabelstein Fernmeldeleitung;Punkt
01.03.06;#006.8039;;Kabelstein Eisenbahn;Punkt
01.03.06;#000.8064;;Kabelschacht;Punkt
01.03.06;#000.8064;;E-Leitungen ( allgem. ) ;Linie
01.03.06;#006.8040;;Leerrohr / Kabelformstein;Punkt
01.03.06;#006.8040;;Leerrohr / Kabelformstein;Linie
01.03.06;#006.8041;;Kabelschacht Strom;Punkt
01.03.06;#006.8041;;Stromerdleitung ( Digi-Hilfspkt: 571 );Linie
01.03.06;#006.8042;;Kabelschacht Verkehrssteuerungsanlage;Punkt
01.03.06;#006.8042;;Kabel der Verkehrsteuerungsanlage ( Digi-Hilfspkt: 572 );Linie
01.03.06;#006.8043;;Kabelschacht Lichtwellenleiter;Punkt
01.03.06;#006.8043;;Lichtwellenleiter / Glasfaserkabel ( Digi-Hilfspkt: 573 );Linie
01.03.06;#006.8044;;Kabelschacht Sammelleitung;Punkt
01.03.06;#006.8044;;Sammelleitung / mehrfach genutzte Kabeltrasse ( Digi-Hilfspkt: 574 );Linie
01.03.06;#006.8045;;Kabelschacht Fernmeldeleitung;Punkt
01.03.06;#006.8045;;Fernmeldeleitung ( Fremdleitungen ) ( Digi-Hilfspkt: 575 );Linie
01.03.06;#006.8046;;Kabelschacht Eisenbahn;Punkt
01.03.06;#006.8046;;Kabel Eisenbahn ( Digi-Hilfspkt: 576 );Linie
01.03.06;#006.8047;;Kontaktschleifen in Fahrbahn;Punkt
01.03.06;#006.8047;;Kontaktschleifen in Fahrbahn;Linie
01.03.06;#006.8049;;Kabelschachtecke;Punkt
01.03.06;#006.8049;;Kabelschacht-Umrisslinie;Linie
01.03.06;#000.8065;;Gittermast;Punkt
01.03.06;#006.8053;;Gittermastmittelpunkt;Punkt
01.03.06;#006.8053;;Gittermast-Diagonallinie;Linie
01.03.06;#006.8055;;Gittermastecke;Punkt
01.03.06;#006.8055;;Gittermast-Umrisslinie;Linie
01.03.06;#006.8058;;Gittermastfundament oben;Punkt
01.03.06;#006.8058;;Gittermastfundament oben Umrisslinie;Linie
01.03.06;#006.8059;;Gittermast Mitte oben;Punkt
01.03.06;#000.8066;;Mast;Punkt
01.03.06;#000.8066;;Freileitung (allg.);Linie
01.03.06;#006.8061;;Betonmast;Punkt
01.03.06;#006.8061;;Stromfreileitung ( Digi-Hilfspkt: 651 );Linie
01.03.06;#006.8062;;Holzmast;Punkt
01.03.06;#006.8063;;Holzmast ( A-Mast );Punkt
01.03.06;#006.8064;;Stahlmast;Punkt
01.03.06;#006.8065;;Fernmeldefreileitung ( Digi-Hilfspkt: 665 );Linie
01.03.06;#006.8066;;Fahrdrahtmast (Eisen-, Straßenbahn);Punkt
01.03.06;#006.8066;;Fahrdraht / Oberleitung;Linie
01.03.06;#006.8067;;Sendemast;Punkt
01.03.06;#006.8068;;Fahnenmast;Punkt
01.03.06;#006.8069;;Mast oben;Punkt
01.03.06;#000.8067;;Fernsprechzelle;Punkt
01.03.06;#000.8067;;Fernsprechzelle (Umriss);Linie
01.03.06;#006.8070;;Fernsprechzelle Mittelpunkt oben;Punkt
01.03.06;#006.8075;;Fernsprechzelle Eckpunkt unten;Punkt
01.03.06;#006.8075;;Umrisslinie einer Fernsprechzelle unten;Linie
01.03.06;#006.8079;;Fernsprechzelle Eckpunkt oben;Punkt
01.03.06;#006.8079;;Umrisslinie einer Fernsprechzelle oben;Linie
01.03.06;#000.8068;;Hydrant ;Punkt
01.03.06;#006.8081;;Hydrant Unterflur;Punkt
01.03.06;#006.8085;;Hydrant  Oberflur - Geländehöhe;Punkt
01.03.06;#006.8089;;Hydrant  Oberflur - oben;Punkt
01.03.06;#000.8070;;Schutzplanke einfach;Punkt
01.03.06;#000.8070;;Schutzplanke einfach rechts;Linie
01.03.06;#007.8001;;Schutzplanke einfach - Geländehöhe;Punkt
01.03.06;#007.8002;;Schutzplanke einfach - Beginn Absenkung Geländehöhe;Punkt
01.03.06;#007.8008;;Schutzplanke einfach - Beginn Absenkung oben;Punkt
01.03.06;#007.8009;;Schutzplanke einfach - Oberkante Leitplanke;Punkt
01.03.06;#007.8009;;Schutzplanke einfach oben;Linie
01.03.06;#000.8071;;Schutzplanke doppelt;Punkt
01.03.06;#000.8071;;Schutzplanke doppelt mittig;Linie
01.03.06;#007.8011;;Schutzplanke doppelt  - Geländehöhe unten;Punkt
01.03.06;#007.8011;;Schutzplanke doppelt rechts;Linie
01.03.06;#007.8012;;Schutzplanke doppelt - Beginn Absenkung Geländehöhe unten;Punkt
01.03.06;#007.8015;;Betongleitwand unten (freistehend);Punkt
01.03.06;#007.8015;;Betongleitwand  unten rechts (freistehend);Linie
01.03.06;#007.8016;;Betongleitwand mittig oben (freistehend);Punkt
01.03.06;#007.8016;;Betongleitwand mittig oben (freistehend);Linie
01.03.06;#007.8018;;Schutzplanke doppelt  - Beginn Absenkung oben;Punkt
01.03.06;#007.8019;;Schutzplanke doppelt  - Oberkante Leitplanke;Punkt
01.03.06;#007.8019;;Schutzplanke doppelt mittig oben;Linie
01.03.06;#000.8072;;Einrichtungen an Rastanlagen;Punkt
01.03.06;#000.8072;;Einrichtungen an Rastanlagen, Umrisslinie;Linie
01.03.06;#007.8021;;Mülltonne, Papierkorb;Punkt
01.03.06;#007.8022;;Bank;Punkt
01.03.06;#007.8022;;Bank, Umrisslinie;Linie
01.03.06;#007.8023;;Tisch;Punkt
01.03.06;#007.8023;;Tisch, Umrisslinie;Linie
01.03.06;#007.8024;;Spielgerät;Punkt
01.03.06;#007.8024;;Spielgerät, Umrisslinie;Linie
01.03.06;#007.8025;;Fahrradständer;Punkt
01.03.06;#007.8025;;Fahrradständer, Umrisslinie;Linie
01.03.06;#007.8026;;Kraftstoffzapfsäule;Punkt
01.03.06;#007.8026;;Umrisslinie einer Kraftstoffzapfsäule;Linie
01.03.06;#007.8027;;Tank oberirdisch;Punkt
01.03.06;#007.8027;;Umrisslinie eines oberirdischen Tanks;Linie
01.03.06;#007.8028;;Tank unterirdisch;Punkt
01.03.06;#007.8028;;Umrisslinie eines unterirdischen Tanks;Linie
01.03.06;#007.8029;;Einrichtungen an Rastanlagen oben;Punkt
01.03.06;#007.8029;;Einrichtungen an Rastanlagen oben;Linie
01.03.06;#000.8073;;Beleuchtungsmast;Punkt
01.03.06;#007.8031;;Ortsbeleuchtung Stahlmast;Punkt
01.03.06;#007.8032;;Ortsbeleuchtung Betonmast;Punkt
01.03.06;#007.8033;;Ortsbeleuchtung Holzmast;Punkt
01.03.06;#007.8034;;Ortsbeleuchtung Hängelampe;Punkt
01.03.06;#007.8035;;Pultlampe;Punkt
01.03.06;#007.8036;;Pollerleuchte (kleine Leuchte TR);Punkt
01.03.06;#007.8038;;Uhr, Temperaturanzeige;Punkt
01.03.06;#007.8039;;Beleuchtungsmast oben;Punkt
01.03.06;#000.8074;;Notrufsäule;Punkt
01.03.06;#007.8049;;Notrufsäule oben;Punkt
01.03.06;#000.8075;;Stationszeichen der Straßendatenbank;Punkt
01.03.06;#007.8050;;Hilfspunkt SIB allgemein;Punkt
01.03.06;#007.8050;;Hilfslinie SIB allgemein;Linie
01.03.06;#007.8051;;Hilfspunkt OD-Grenze ;Punkt
01.03.06;#007.8051;;OD-Grenze  ;Linie
01.03.06;#007.8052;;Netzknoten;Punkt
01.03.06;#007.8053;;Astnullpunkt;Punkt
01.03.06;#007.8054;;Astendpunkt;Punkt
01.03.06;#007.8055;;Kilometrierungstafel BAB;Punkt
01.03.06;#007.8057;;Hilfspunkt Blattbegrenzung TK / SM-Grenze ;Punkt
01.03.06;#007.8057;;Begrenzungslinie TK / SM-Grenze ;Linie
01.03.06;#007.8058;;Hilfspunkt Überlappung Feldkarte;Punkt
01.03.06;#007.8058;;Linie Überlappung Feldkarte;Linie
01.03.06;#007.8059;;Stationszeichen oben;Punkt
01.03.06;#000.8076;;Pegel / Bodenerkundung (allg.);Punkt
01.03.06;#000.8076;;Bodenerkundung (allgem.), Umrisslinie;Linie
01.03.06;#007.8060;;refraktionsseismische Untersuchung ( R );Punkt
01.03.06;#007.8061;;geoelektrische Untersuchung (G);Punkt
01.03.06;#007.8062;;Bohrung (B);Punkt
01.03.06;#007.8063;;Kleinbohrung / Sondierbohrung (SB);Punkt
01.03.06;#007.8064;;Kernbohrung (KB);Punkt
01.03.06;#007.8065;;orientierte Kernbohrung (KBR);Punkt
01.03.06;#007.8066;;Schürfe (Sch);Punkt
01.03.06;#007.8066;;Schürfe, Umrisslinie;Linie
01.03.06;#007.8067;;Rammsondierung (RS);Punkt
01.03.06;#007.8068;;Drucksondierung (DS);Punkt
01.03.06;#007.8069;;Sonstige z. B. Flügelsondierung/Isotopensondierung (FS/IS);Punkt
01.03.06;#000.8077;;Zaun (allg.);Punkt
01.03.06;#000.8077;;Zaun (allg.);Linie
01.03.06;#007.8071;;Metallzaun;Punkt
01.03.06;#007.8071;;Metallzaun;Linie
01.03.06;#007.8072;;Holzzaun;Punkt
01.03.06;#007.8072;;Holzzaun;Linie
01.03.06;#007.8073;;Metallzaun auf einer Mauer;Linie
01.03.06;#007.8074;;Holzzaun auf einer Mauer;Linie
01.03.06;#007.8075;;Weidezaun;Punkt
01.03.06;#007.8075;;Weidezaun;Linie
01.03.06;#007.8079;;Zaunpunkt oben;Punkt
01.03.06;#007.8079;;Zaun oben;Linie
01.03.06;#000.8078;;Tor im Zaun;Punkt
01.03.06;#000.8078;;Tor im Zaun;Linie
01.03.06;#007.8089;;Torpunkt oben;Punkt
01.03.06;#007.8089;;Tor im Zaun oben;Linie
01.03.06;#000.8079;;Hilfspunkt einer Höhenlinie / Isolinien;Punkt
01.03.06;#007.8091;;Hilfspunkt Höhenlinie Typ 1;Punkt
01.03.06;#007.8091;;Höhenlinie Typ 1   ( z. B.  10 m - Linie );Linie
01.03.06;#007.8092;;Hilfspunkt Höhenlinie Typ 1;Punkt
01.03.06;#007.8092;;Höhenlinie Typ 2   ( z. B.    5 m - Linie );Linie
01.03.06;#007.8093;;Hilfspunkt Höhenlinie Typ 1;Punkt
01.03.06;#007.8093;;Höhenlinie Typ 3   ( z. B.    1 m - Linie );Linie
01.03.06;#007.8094;;Hilfspunkt Höhenlinie Typ 1;Punkt
01.03.06;#007.8094;;Höhenlinie Typ 4   ( z. B.  0,5 m - Linie );Linie
01.03.06;#007.8095;;Hilfspunkt Höhenlinie Typ 1;Punkt
01.03.06;#007.8095;;Höhenlinie Typ 5   ( z. B.  0,25 m - Linie );Linie
01.03.06;#000.8080;;Schild zur Verkehrslenkung ;Punkt
01.03.06;#000.8080;;Schild zur Verkehrslenkung ;Linie
01.03.06;#008.8001;;Schild zur Verkehrslenkung (1 Pfosten);Punkt
01.03.06;#008.8002;;Schild zur Verkehrslenkung (2 Pfosten);Punkt
01.03.06;#008.8003;;Pfeilwegweiser nach links (1 Pfosten);Punkt
01.03.06;#008.8004;;Pfeilwegweiser nach rechts (1 Pfosten);Punkt
01.03.06;#008.8005;;Pfeilwegweiser nach links (2 Pfosten);Punkt
01.03.06;#008.8006;;Pfeilwegweiser nach rechts (2 Pfosten);Punkt
01.03.06;#008.8009;;Schild zur Verkehrslenkung oben;Punkt
01.03.06;#008.8009;;Schild zur Verkehrslenkung oben;Linie
01.03.06;#000.8081;;Gefahrenzeichen (StVO 101-199), für Beschilderungspläne: 8000+StVO Nr. ;Punkt
01.03.06;#000.8082;;Vorschriftszeichen (StVO 205-299), für Beschilderungspläne: 8000+StVO Nr. ;Punkt
01.03.06;#000.8083;;Richtzeichen (StVO 301-399), für Beschilderungspläne: 8000+StVO Nr. ;Punkt
01.03.06;#000.8084;;Schilderbrücke Fundamenteckpunkt (unten);Punkt
01.03.06;#000.8084;;Schilderbrücke Fundament-Umrisslinie;Linie
01.03.06;#008.8041;;Schilderbrücke – Punkt einer Umrisslinie;Punkt
01.03.06;#008.8041;;Schilderbrücke - Umriss Schilderbrücke;Linie
01.03.06;#008.8044;;Mautbrücke;Punkt
01.03.06;#008.8044;;Mautbrücke;Linie
01.03.06;#008.8045;;Fundamentmitte ( = Symbolaufpunkt );Punkt
01.03.06;#008.8045;;Schilderbrücke als 2-Punkt-Linie ( Verbindung Punkte 845-845 );Linie
01.03.06;#008.8048;;Schilderfundamenteckpunkt (oben);Punkt
01.03.06;#008.8048;;Schilderfundament oben;Linie
01.03.06;#008.8049;;Punkt einer Schilderbrücke oben;Punkt
01.03.06;#008.8049;;Schilderbrücke oben;Linie
01.03.06;#000.8085;;Bahnschranke;Punkt
01.03.06;#000.8085;;Bahnschranke;Linie
01.03.06;#008.8051;;Andreaskreuz ;Punkt
01.03.06;#008.8052;;Blinkleuchte ;Punkt
01.03.06;#008.8053;;Eisenbahnsignal ;Punkt
01.03.06;#008.8059;;Bahnschranke oben;Punkt
01.03.06;#008.8059;;Bahnschranke oben;Linie
01.03.06;#000.8086;;Verkehrssteuerungseinrichtung;Punkt
01.03.06;#000.8086;;Verkehrssteuerungseinrichtung, Umrisslinie;Linie
01.03.06;#008.8061;;Sichtweitenmessgerät Nebelwarnanlage Hauptgerät;Punkt
01.03.06;#008.8061;;Sichtweitenmessgerät Nebelwarnanlage Hauptgerät;Linie
01.03.06;#008.8062;;Sichtweitenmessgerät Nebelwarnanlage Nebengerät;Punkt
01.03.06;#008.8062;;Sichtweitenmessgerät Nebelwarnanlage Nebengerät;Linie
01.03.06;#008.8063;;Wetterstation;Punkt
01.03.06;#008.8063;;Wetterstation;Linie
01.03.06;#008.8064;;Radaranlage ( Geschwindigkeitsmessgerät );Punkt
01.03.06;#008.8064;;Radaranlage ( Geschwindigkeitsmessgerät );Linie
01.03.06;#008.8065;;Wechselverkehrszeichen;Punkt
01.03.06;#008.8065;;Wechselverkehrszeichen;Linie
01.03.06;#008.8066;;Überwachungskamera;Punkt
01.03.06;#008.8066;;Überwachungskamera;Linie
01.03.06;#000.8088;;Verkehrsampel;Punkt
01.03.06;#000.8088;;Lichtzeichenbrücke;Linie
01.03.06;#008.8081;;Lichtzeichenbrücke Fundamentpunkt unten;Punkt
01.03.06;#008.8081;;Lichtzeichenbrücke Umriss Fundament unten;Linie
