Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode
18.10.02;0147.F003;;Bauwerkskontrollpunkt, Kopfbolzen;Text
01.01.13;0147.F103;;Bauwerkskontrollpunkt, Kopfbolzen;Text
15.12.10;0147.F203;;Bauwerkskontrollpunkt, Kopfbolzen;Text
15.12.10;0147.F303;;Bauwerkskontrollpunkt, Kopfbolzen;Text
18.10.02;0147.F903;;Bauwerkskontrollpunkt, Kopfbolzen;Text
01.01.13;0147.F004;;Bauwerkskontrollpunkt, Mauerbolzen;Punkt
01.01.13;0147.F104;;Bauwerkskontrollpunkt, Mauerbolzen;Punkt
01.01.13;0147.F004;;Bauwerkskontrollpunkt, Mauerbolzen;Text
01.01.13;0147.F104;;Bauwerkskontrollpunkt, Mauerbolzen;Text
01.01.13;0147.F005;;HFP / Zusatzkennung Pfeiler (Pf);Punkt
01.01.13;0147.F105;;HFP / Zusatzkennung Pfeiler (Pf);Punkt
01.01.13;0147.F006;;Begleitpfosten, Festpunkte;Punkt
01.01.13;0147.F106;;Begleitpfosten, Festpunkte;Punkt
01.01.13;0147.F007;;Nivellmentsweg Technisches Niv;Linie
01.01.13;0147.F107;;Nivellmentsweg Technisches Niv;Linie
01.01.13;0147.F008;;Nivellmentsweg FeinNiv;Linie
01.01.13;0147.F108;;Nivellmentsweg FeinNiv;Linie
18.10.02;0162.F001;;TP/Landesvermessung/Bodenpunkt;Punkt
01.01.13;0162.F101;;LFP, TP, Landesvermessung;Punkt
15.12.10;0162.F201;;TP/Landesvermessung/Bodenpunkt;Punkt
15.12.10;0162.F301;;TP/Landesvermessung/Bodenpunkt;Punkt
18.10.02;0162.F901;;TP/Landesvermessung/Bodenpunkt;Punkt
18.10.02;0162.F001;;TP/Landesvermessung/Bodenpunkt;Text
01.01.13;0162.F101;;LFP, TP, Landesvermessung;Text
15.12.10;0162.F201;;TP/Landesvermessung/Bodenpunkt;Text
15.12.10;0162.F301;;TP/Landesvermessung/Bodenpunkt;Text
18.10.02;0162.F901;;TP/Landesvermessung/Bodenpunkt;Text
01.01.13;0211.0100;2.6.1.1;Staatsgrenze;Linie
01.01.13;0211.0101;2.6.1.1;Staatsgrenze, Grenzbegleitlinie;Linie
01.01.13;0212.0100;2.6.1.2;Landesgrenze;Linie
01.01.13;0212.0101;;Landesgrenze, Grenzbegleitlinie;Linie
01.01.13;0213.0100;2.6.1.3;Regierungsbezirksgrenze;Linie
01.01.13;0213.0101;2.6.1.3;Regierungsbezirksgrenze, Grenzbegleitlinie;Linie
01.01.13;0214.0100;2.6.1.4;Kreisgrenze;Linie
01.01.13;0214.0101;;Kreisgrenze, Grenzbegleitlinie;Linie
01.01.13;0215.0100;2.6.1.5;Gemeindegrenze;Linie
01.01.13;0215.0100;3.1.6;Gemeindebeschriftung;Text
01.01.13;0215.0101;;Gemeinde, Grenzbegleitlinie ;Linie
01.01.13;0231.0100;2.6.1.6;Gemarkungsgrenze;Linie
01.01.13;0231.0100;3.1.6;Gemarkungsbeschriftung;Text
01.01.13;0231.0101;;Gemarkung, Grenzbegleitlinie ;Linie
01.01.13;0232.0100;2.6.1.7;Flurgrenze;Linie
01.01.13;0232.0100;3.1.6;Flurbeschriftung;Text
01.01.13;0232.0101;2.6.1.7;Flurgrenze, Grenzbegleitlinie;Linie
01.01.13;0232.0103;;Bodenbewertung, Klassenabschnitt;Linie
01.01.13;0232.0103;;Bodenbewertung, Klassenabschnitt;Flaeche
15.12.10;0233.0100;2.6.1.8;Flurstücksgrenze;Linie
01.01.13;0233.0200;2.6.1.7;Flurstücksgrenze vom ÖBVI ermittelt;Linie
15.12.10;0233.0100;3.1.7;Flurstücksnummer;Text
15.12.10;0233.0200;3.1.7;Flurstücksnummervom ÖBVI ermittelt;Text
15.12.10;0233.F001;2.6.1.8;Flurstücksgrenze, neu;Linie
15.12.10;0233.F101;2.6.1.8;Flurstücksgrenze, neu;Linie
15.12.10;0233.F901;2.6.1.8;Flurstücksgrenze, neu;Linie
15.12.10;0233.F001;3.1.7;Flurstücksnummer, neu;Text
15.12.10;0233.F101;3.1.7;Flurstücksnummer, neu;Text
15.12.10;0233.F901;3.1.7;Flurstücksnummer, neu;Text
01.01.13;0233.F102;;Flurstücksgrenze nichtdarzustellende;Linie
01.01.13;0233.F103;;"Flurstücksnummer, Fixtext ""bis""";Text
15.12.10;0234.0100;3.1.8;Flurstücksnummer in besonderer Darstellung;Text
15.12.10;0235.0100;2.6.1.9;Streitige Grenze;Linie
18.10.02;0241.0000;2.2.7.34;Nutzungsartengrenze;Linie
01.01.13;0241.0100;2.2.7.34;Nutzungsartengrenze;Linie
15.12.10;0241.0200;2.2.7.34;Nutzungsartengrenze;Linie
15.12.10;0241.0300;2.2.7.34;Nutzungsartengrenze;Linie
18.10.02;0241.0900;2.2.7.34;Nutzungsartengrenze;Linie
18.10.02;0241.0000;2.2.7.34;Nutzungsarten;Text
01.01.13;0241.0100;2.2.7.34;Nutzungsarten;Text
15.12.10;0241.0200;2.2.7.34;Nutzungsarten;Text
15.12.10;0241.0300;2.2.7.34;Nutzungsarten;Text
18.10.02;0241.0900;2.2.7.34;Nutzungsarten;Text
18.10.02;0241.0000;2.2.7.34;Nutzungsartengrenze;Flaeche
01.01.13;0241.0100;2.2.7.34;Nutzungsartengrenze;Flaeche
15.12.10;0241.0200;2.2.7.34;Nutzungsartengrenze;Flaeche
15.12.10;0241.0300;2.2.7.34;Nutzungsartengrenze;Flaeche
18.10.02;0241.0900;2.2.7.34;Nutzungsartengrenze;Flaeche
18.10.02;0241.F002;;Hofraum;Linie
15.12.10;0241.F202;;Hofraum;Linie
15.12.10;0241.F302;;Hofraum;Linie
18.10.02;0241.F902;;Hofraum;Linie
01.01.13;0241.F007;;Bauwerksbestandsplan Plaster-Einzelsymbol;Punkt
01.01.13;0241.F107;;Bauwerksbestandsplan Plaster-Einzelsymbol;Punkt
01.01.13;0241.F307;;Bauwerksbestandsplan Plaster-Einzelsymbol;Punkt
01.01.13;0241.F907;;Bauwerksbestandsplan Plaster-Einzelsymbol;Punkt
01.01.13;0241.F007;;Bauwerksbestandsplan Plaster-Text;Text
01.01.13;0241.F107;;Bauwerksbestandsplan Plaster-Text;Text
01.01.13;0241.F307;;Bauwerksbestandsplan Plaster-Text;Text
01.01.13;0241.F907;;Bauwerksbestandsplan Plaster-Text;Text
01.01.13;0241.F007;;Bauwerksbestandsplan Pflaster-Flächensignatur;Flaeche
01.01.13;0241.F107;;Bauwerksbestandsplan Pflaster-Flächensignatur;Flaeche
01.01.13;0241.F307;;Bauwerksbestandsplan Pflaster-Flächensignatur;Flaeche
01.01.13;0241.F907;;Bauwerksbestandsplan Pflaster-Flächensignatur;Flaeche
01.01.13;0241.F008;;Bauwerksbestandsplan Platten-Einzelsymbol;Punkt
01.01.13;0241.F108;;Bauwerksbestandsplan Platten-Einzelsymbol;Punkt
01.01.13;0241.F308;;Bauwerksbestandsplan Platten-Einzelsymbol;Punkt
01.01.13;0241.F908;;Bauwerksbestandsplan Platten-Einzelsymbol;Punkt
01.01.13;0241.F008;;Bauwerksbestandsplan Platten-Text;Text
01.01.13;0241.F108;;Bauwerksbestandsplan Platten-Text;Text
01.01.13;0241.F308;;Bauwerksbestandsplan Platten-Text;Text
01.01.13;0241.F908;;Bauwerksbestandsplan Platten-Text;Text
01.01.13;0241.F008;;Bauwerksbestandsplan Pflatten-Flächensignatur;Flaeche
01.01.13;0241.F108;;Bauwerksbestandsplan Pflatten-Flächensignatur;Flaeche
01.01.13;0241.F308;;Bauwerksbestandsplan Pflatten-Flächensignatur;Flaeche
01.01.13;0241.F908;;Bauwerksbestandsplan Pflatten-Flächensignatur;Flaeche
01.01.13;0241.F009;;Bauwerksbestandsplan Rasengitter-Einzelsymbol;Punkt
01.01.13;0241.F109;;Bauwerksbestandsplan Rasengitter-Einzelsymbol;Punkt
01.01.13;0241.F309;;Bauwerksbestandsplan Rasengitter-Einzelsymbol;Punkt
01.01.13;0241.F909;;Bauwerksbestandsplan Rasengitter-Einzelsymbol;Punkt
01.01.13;0241.F009;;Bauwerksbestandsplan Rasengitter-Text;Text
01.01.13;0241.F109;;Bauwerksbestandsplan Rasengitter-Text;Text
01.01.13;0241.F309;;Bauwerksbestandsplan Rasengitter-Text;Text
01.01.13;0241.F909;;Bauwerksbestandsplan Rasengitter-Text;Text
01.01.13;0241.F009;;Bauwerksbestandsplan Rasengitter-Flächensignatur;Flaeche
01.01.13;0241.F109;;Bauwerksbestandsplan Rasengitter-Flächensignatur;Flaeche
01.01.13;0241.F309;;Bauwerksbestandsplan Rasengitter-Flächensignatur;Flaeche
01.01.13;0241.F909;;Bauwerksbestandsplan Rasengitter-Flächensignatur;Flaeche
01.01.13;0241.F010;;Bauwerksbestandsplan Kies-Einzelsymbol;Punkt
01.01.13;0241.F110;;Bauwerksbestandsplan Kies-Einzelsymbol;Punkt
01.01.13;0241.F310;;Bauwerksbestandsplan Kies-Einzelsymbol;Punkt
01.01.13;0241.F910;;Bauwerksbestandsplan Kies-Einzelsymbol;Punkt
01.01.13;0241.F010;;Bauwerksbestandsplan Kies-Text;Text
01.01.13;0241.F110;;Bauwerksbestandsplan Kies-Text;Text
01.01.13;0241.F310;;Bauwerksbestandsplan Kies-Text;Text
01.01.13;0241.F910;;Bauwerksbestandsplan Kies-Text;Text
01.01.13;0241.F010;;Bauwerksbestandsplan Kies-Flächensignatur;Flaeche
01.01.13;0241.F110;;Bauwerksbestandsplan Kies-Flächensignatur;Flaeche
01.01.13;0241.F310;;Bauwerksbestandsplan Kies-Flächensignatur;Flaeche
01.01.13;0241.F910;;Bauwerksbestandsplan Kies-Flächensignatur;Flaeche
01.01.13;0241.F011;;Bauwerksbestandsplan Schotter-Einzelsymbol;Punkt
01.01.13;0241.F111;;Bauwerksbestandsplan Schotter-Einzelsymbol;Punkt
01.01.13;0241.F311;;Bauwerksbestandsplan Schotter-Einzelsymbol;Punkt
01.01.13;0241.F911;;Bauwerksbestandsplan Schotter-Einzelsymbol;Punkt
01.01.13;0241.F011;;Bauwerksbestandsplan Schotter-Text;Text
01.01.13;0241.F111;;Bauwerksbestandsplan Schotter-Text;Text
01.01.13;0241.F311;;Bauwerksbestandsplan Schotter-Text;Text
01.01.13;0241.F911;;Bauwerksbestandsplan Schotter-Text;Text
01.01.13;0241.F011;;Bauwerksbestandsplan Schotter-Flächensignatur;Flaeche
01.01.13;0241.F111;;Bauwerksbestandsplan Schotter-Flächensignatur;Flaeche
01.01.13;0241.F311;;Bauwerksbestandsplan Schotter-Flächensignatur;Flaeche
01.01.13;0241.F911;;Bauwerksbestandsplan Schotter-Flächensignatur;Flaeche
01.01.13;0241.F012;;Bauwerksbestandsplan Sand-Einzelsymbol;Punkt
01.01.13;0241.F112;;Bauwerksbestandsplan Sand-Einzelsymbol;Punkt
01.01.13;0241.F312;;Bauwerksbestandsplan Sand-Einzelsymbol;Punkt
01.01.13;0241.F912;;Bauwerksbestandsplan Sand-Einzelsymbol;Punkt
01.01.13;0241.F012;;Bauwerksbestandsplan Sand-Text;Text
01.01.13;0241.F112;;Bauwerksbestandsplan Sand-Text;Text
01.01.13;0241.F312;;Bauwerksbestandsplan Sand-Text;Text
01.01.13;0241.F912;;Bauwerksbestandsplan Sand-Text;Text
01.01.13;0241.F012;;Bauwerksbestandsplan Sand-Flächensignatur;Flaeche
01.01.13;0241.F112;;Bauwerksbestandsplan Sand-Flächensignatur;Flaeche
01.01.13;0241.F312;;Bauwerksbestandsplan Sand-Flächensignatur;Flaeche
01.01.13;0241.F912;;Bauwerksbestandsplan Sand-Flächensignatur;Flaeche
01.01.13;0241.F013;;Mähflächen;Flaeche
01.01.13;0241.F113;;Mähflächen;Flaeche
01.01.13;0241.F213;;Mähflächen;Flaeche
01.01.13;0241.F313;;Mähflächen;Flaeche
01.01.13;0242.F101;;Flurstück, nichtdarzustellende Linie zur Objektdefinition (ALK);Linie
01.01.13;0242.F102;;Nutzungsart, nichtdarzustellende Linie zur Objektdefinition (ALK);Linie
01.01.13;0245.F110;;Gebäudepunkt (Eckpunkt);Punkt
18.10.02;0248.0000;2.6.1.10;Flurstücksgrenze in Gewässern;Linie
15.12.10;0248.0200;2.6.1.10;Flurstücksgrenze in Gewässern;Linie
15.12.10;0248.0300;2.6.1.10;Flurstücksgrenze in Gewässern;Linie
18.10.02;0248.0900;2.6.1.10;Flurstücksgrenze in Gewässern;Linie
18.10.02;0248.F001;;Flurstücksgrenze in Gewässern, neu;Linie
15.12.10;0248.F201;;Flurstücksgrenze in Gewässern, neu;Linie
15.12.10;0248.F301;;Flurstücksgrenze in Gewässern, neu;Linie
18.10.02;0248.F901;;Flurstücksgrenze in Gewässern, neu;Linie
18.10.02;0251.0000;2.2.6;Topographische (Begrenzungs-) Linie;Linie
01.01.13;0251.0100;2.2.6;Topographische (Begrenzungs-) Linie;Linie
15.12.10;0251.0200;2.2.6;Topographische (Begrenzungs-) Linie;Linie
15.12.10;0251.0300;2.2.6;Topographische (Begrenzungs-) Linie;Linie
15.12.10;0251.0900;2.2.6;Topographische (Begrenzungs-) Linie;Linie
18.10.02;0252.0000;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
01.01.13;0252.0100;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
15.12.10;0252.0200;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
15.12.10;0252.0300;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
15.12.10;0252.0900;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
18.10.02;0253.0000;2.3.3.10;Topographische Zuordnungslinie;Linie
01.01.13;0253.0100;2.3.3.10;Topographische Zuordnungslinie;Linie
15.12.10;0253.0200;2.3.3.10;Topographische Zuordnungslinie;Linie
15.12.10;0253.0300;2.3.3.10;Topographische Zuordnungslinie;Linie
15.12.10;0253.0900;2.3.3.10;Topographische Zuordnungslinie;Linie
18.10.02;0271.0000;;Zollgrenze;Linie
01.01.13;0271.0100;;Zollgrenze;Linie
15.12.10;0271.0200;;Zollgrenze;Linie
15.12.10;0271.0300;;Zollgrenze;Linie
15.12.10;0271.0900;;Zollgrenze;Linie
18.10.02;0272.0000;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
01.01.13;0272.0100;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
15.12.10;0272.0200;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
15.12.10;0272.0300;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
15.12.10;0272.0900;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
18.10.02;0272.0000;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
01.01.13;0272.0100;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
15.12.10;0272.0200;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
15.12.10;0272.0300;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
15.12.10;0272.0900;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
18.10.02;0273.0000;2.7.5.2;Hochwassergrenze;Linie
01.01.13;0273.0100;2.7.5.2;Hochwassergrenze;Linie
15.12.10;0273.0200;2.7.5.2;Hochwassergrenze;Linie
15.12.10;0273.0300;2.7.5.2;Hochwassergrenze;Linie
15.12.10;0273.0900;2.7.5.2;Hochwassergrenze;Linie
18.10.02;0273.0000;2.7.5.2;Hochwassergrenze;Text
01.01.13;0273.0100;2.7.5.2;Hochwassergrenze;Text
15.12.10;0273.0200;2.7.5.2;Hochwassergrenze;Text
15.12.10;0273.0300;2.7.5.2;Hochwassergrenze;Text
15.12.10;0273.0900;2.7.5.2;Hochwassergrenze;Text
18.10.02;0274.0000;2.7.5.14;Mittleres Tidehochwasser;Linie
01.01.13;0274.0100;2.7.5.14;Mittleres Tidehochwasser;Linie
15.12.10;0274.0200;2.7.5.14;Mittleres Tidehochwasser;Linie
15.12.10;0274.0300;2.7.5.14;Mittleres Tidehochwasser;Linie
15.12.10;0274.0900;2.7.5.14;Mittleres Tidehochwasser;Linie
18.10.02;0274.0000;2.7.5.14;Mittleres Tidehochwasser;Text
01.01.13;0274.0100;2.7.5.14;Mittleres Tidehochwasser;Text
15.12.10;0274.0200;2.7.5.14;Mittleres Tidehochwasser;Text
15.12.10;0274.0300;2.7.5.14;Mittleres Tidehochwasser;Text
15.12.10;0274.0900;2.7.5.14;Mittleres Tidehochwasser;Text
18.10.02;0275.0000;2.7.5.3;Markscheide;Linie
01.01.13;0275.0100;2.7.5.3;Markscheide;Linie
15.12.10;0275.0200;2.7.5.3;Markscheide;Linie
15.12.10;0275.0300;2.7.5.3;Markscheide;Linie
18.10.02;0275.0900;2.7.5.3;Markscheide;Linie
18.10.02;0275.0000;2.7.5.3;Markscheide;Text
01.01.13;0275.0100;2.7.5.3;Markscheide;Text
15.12.10;0275.0200;2.7.5.3;Markscheide;Text
15.12.10;0275.0300;2.7.5.3;Markscheide;Text
18.10.02;0275.0900;2.7.5.3;Markscheide;Text
18.10.02;0276.0000;2.7.5.4;Naturschutzgebietsgrenze;Linie
01.01.13;0276.0100;2.7.5.4;Naturschutzgebietsgrenze;Linie
15.12.10;0276.0200;2.7.5.4;Naturschutzgebietsgrenze;Linie
15.12.10;0276.0300;2.7.5.4;Naturschutzgebietsgrenze;Linie
18.10.02;0276.0900;2.7.5.4;Naturschutzgebietsgrenze;Linie
18.10.02;0276.0000;2.7.5.4;Naturschutzgebietsgrenze;Text
01.01.13;0276.0100;2.7.5.4;Naturschutzgebietsgrenze;Text
15.12.10;0276.0200;2.7.5.4;Naturschutzgebietsgrenze;Text
15.12.10;0276.0300;2.7.5.4;Naturschutzgebietsgrenze;Text
18.10.02;0276.0900;2.7.5.4;Naturschutzgebietsgrenze;Text
18.10.02;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie
01.01.13;0277.0100;2.7.5.5;Landschaftsschutz-Gebietsgrenze;Linie
15.12.10;0277.0200;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie
15.12.10;0277.0300;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie
18.10.02;0277.0900;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie
18.10.02;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Text
01.01.13;0277.0100;2.7.5.5;Landschaftsschutz-Gebietsgrenze;Text
15.12.10;0277.0200;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Text
15.12.10;0277.0300;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Text
18.10.02;0277.0900;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Text
18.10.02;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze;Linie
01.01.13;0278.0100;2.7.5.6;Wasserschutzgebietsgrenze;Linie
15.12.10;0278.0200;2.7.5.6;Wasserschutzgebietsgrenze;Linie
15.12.10;0278.0300;2.7.5.6;Wasserschutzgebietsgrenze;Linie
18.10.02;0278.0900;2.7.5.6;Wasserschutzgebietsgrenze;Linie
18.10.02;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze;Text
01.01.13;0278.0100;2.7.5.6;Wasserschutzgebietsgrenze;Text
15.12.10;0278.0200;2.7.5.6;Wasserschutzgebietsgrenze;Text
15.12.10;0278.0300;2.7.5.6;Wasserschutzgebietsgrenze;Text
18.10.02;0278.0900;2.7.5.6;Wasserschutzgebietsgrenze;Text
18.10.02;0279.0000;2.7.5.7;Lärmschutzbereichsgrenze;Linie
01.01.13;0279.0100;2.7.5.7;Lärmschutzbereichsgrenze;Linie
15.12.10;0279.0200;2.7.5.7;Lärmschutzbereichsgrenze;Linie
15.12.10;0279.0300;2.7.5.7;Lärmschutzbereichsgrenze;Linie
18.10.02;0279.0900;2.7.5.7;Lärmschutzbereichsgrenze;Linie
18.10.02;0279.0000;2.7.5.7;Lärmschutzbereichsgrenze;Text
01.01.13;0279.0100;2.7.5.7;Lärmschutzbereichsgrenze;Text
15.12.10;0279.0200;2.7.5.7;Lärmschutzbereichsgrenze;Text
15.12.10;0279.0300;2.7.5.7;Lärmschutzbereichsgrenze;Text
18.10.02;0279.0900;2.7.5.7;Lärmschutzbereichsgrenze;Text
18.10.02;0281.0000;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Linie
01.01.13;0281.0100;2.7.5.8;Heilquellenschutz-Gebietsgrenze;Linie
15.12.10;0281.0200;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Linie
15.12.10;0281.0300;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Linie
18.10.02;0281.0900;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Linie
18.10.02;0281.0000;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Text
01.01.13;0281.0100;2.7.5.8;Heilquellenschutz-Gebietsgrenze;Text
15.12.10;0281.0200;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Text
15.12.10;0281.0300;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Text
18.10.02;0281.0900;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Text
18.10.02;0282.0000;2.7.5.9;Pegelschutzgebietsgrenze;Linie
01.01.13;0282.0100;2.7.5.9;Pegelschutzgebietsgrenze;Linie
15.12.10;0282.0200;2.7.5.9;Pegelschutzgebietsgrenze;Linie
15.12.10;0282.0300;2.7.5.9;Pegelschutzgebietsgrenze;Linie
18.10.02;0282.0900;2.7.5.9;Pegelschutzgebietsgrenze;Linie
18.10.02;0282.0000;2.7.5.9;Pegelschutzgebietsgrenze;Text
01.01.13;0282.0100;2.7.5.9;Pegelschutzgebietsgrenze;Text
15.12.10;0282.0200;2.7.5.9;Pegelschutzgebietsgrenze;Text
15.12.10;0282.0300;2.7.5.9;Pegelschutzgebietsgrenze;Text
18.10.02;0282.0900;2.7.5.9;Pegelschutzgebietsgrenze;Text
18.10.02;0283.0000;2.7.5.10;Denkmalzone (Grenze);Linie
01.01.13;0283.0100;2.7.5.10;Denkmalzone (Grenze);Linie
15.12.10;0283.0200;2.7.5.10;Denkmalzone (Grenze);Linie
15.12.10;0283.0300;2.7.5.10;Denkmalzone (Grenze);Linie
18.10.02;0283.0900;2.7.5.10;Denkmalzone (Grenze);Linie
18.10.02;0283.0000;2.7.5.10;Denkmalzone (Grenze);Text
01.01.13;0283.0100;2.7.5.10;Denkmalzone (Grenze);Text
15.12.10;0283.0200;2.7.5.10;Denkmalzone (Grenze);Text
15.12.10;0283.0300;2.7.5.10;Denkmalzone (Grenze);Text
18.10.02;0283.0900;2.7.5.10;Denkmalzone (Grenze);Text
18.10.02;0284.0000;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
01.01.13;0284.0100;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
15.12.10;0284.0200;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
15.12.10;0284.0300;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
18.10.02;0284.0900;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
18.10.02;0284.0000;2.7.5.11;Grabungsschutzgebietsgrenze;Text
01.01.13;0284.0100;2.7.5.11;Grabungsschutzgebietsgrenze;Text
15.12.10;0284.0200;2.7.5.11;Grabungsschutzgebietsgrenze;Text
15.12.10;0284.0300;2.7.5.11;Grabungsschutzgebietsgrenze;Text
18.10.02;0284.0900;2.7.5.11;Grabungsschutzgebietsgrenze;Text
18.10.02;0285.0000;2.7.5.12;Altlasten (Grenze);Linie
01.01.13;0285.0100;2.7.5.12;Altlasten (Grenze);Linie
15.12.10;0285.0200;2.7.5.12;Altlasten (Grenze);Linie
15.12.10;0285.0300;2.7.5.12;Altlasten (Grenze);Linie
18.10.02;0285.0900;2.7.5.12;Altlasten (Grenze);Linie
18.10.02;0285.0000;2.7.5.12;Altlasten (Grenze);Text
01.01.13;0285.0100;2.7.5.12;Altlasten (Grenze);Text
15.12.10;0285.0200;2.7.5.12;Altlasten (Grenze);Text
15.12.10;0285.0300;2.7.5.12;Altlasten (Grenze);Text
18.10.02;0285.0900;2.7.5.12;Altlasten (Grenze);Text
18.10.02;0286.0000;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
01.01.13;0286.0100;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
15.12.10;0286.0200;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
15.12.10;0286.0300;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
18.10.02;0286.0900;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
18.10.02;0286.0000;2.7.5.15;Flurbereinigungsverfahren (Grenze);Text
01.01.13;0286.0100;2.7.5.15;Flurbereinigungsverfahren (Grenze);Text
15.12.10;0286.0200;2.7.5.15;Flurbereinigungsverfahren (Grenze);Text
15.12.10;0286.0300;2.7.5.15;Flurbereinigungsverfahren (Grenze);Text
18.10.02;0286.0900;2.7.5.15;Flurbereinigungsverfahren (Grenze);Text
18.10.02;0287.0000;2.7.5.16;Umlegungsverfahren (Grenze);Linie
01.01.13;0287.0100;2.7.5.16;Umlegungsverfahren (Grenze);Linie
15.12.10;0287.0200;2.7.5.16;Umlegungsverfahren (Grenze);Linie
15.12.10;0287.0300;2.7.5.16;Umlegungsverfahren (Grenze);Linie
18.10.02;0287.0900;2.7.5.16;Umlegungsverfahren (Grenze);Linie
18.10.02;0287.0000;2.7.5.16;Umlegungsverfahren (Grenze);Text
01.01.13;0287.0100;2.7.5.16;Umlegungsverfahren (Grenze);Text
15.12.10;0287.0200;2.7.5.16;Umlegungsverfahren (Grenze);Text
15.12.10;0287.0300;2.7.5.16;Umlegungsverfahren (Grenze);Text
18.10.02;0287.0900;2.7.5.16;Umlegungsverfahren (Grenze);Text
18.10.02;0288.0000;2.7.5.17;Sanierungsverfahren (Grenze);Linie
01.01.13;0288.0100;2.7.5.17;Sanierungsverfahren (Grenze);Linie
15.12.10;0288.0200;2.7.5.17;Sanierungsverfahren (Grenze);Linie
15.12.10;0288.0300;2.7.5.17;Sanierungsverfahren (Grenze);Linie
18.10.02;0288.0900;2.7.5.17;Sanierungsverfahren (Grenze);Linie
18.10.02;0288.0000;2.7.5.17;Sanierungsverfahren (Grenze);Text
01.01.13;0288.0100;2.7.5.17;Sanierungsverfahren (Grenze);Text
15.12.10;0288.0200;2.7.5.17;Sanierungsverfahren (Grenze);Text
15.12.10;0288.0300;2.7.5.17;Sanierungsverfahren (Grenze);Text
18.10.02;0288.0900;2.7.5.17;Sanierungsverfahren (Grenze);Text
18.10.02;0289.0000;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
01.01.13;0289.0100;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
15.12.10;0289.0200;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
15.12.10;0289.0300;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
18.10.02;0289.0900;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
18.10.02;0289.0000;2.7.5.18;Andere öffentlichrechtliche Grenze;Text
01.01.13;0289.0100;2.7.5.18;Andere öffentlichrechtliche Grenze;Text
15.12.10;0289.0200;2.7.5.18;Andere öffentlichrechtliche Grenze;Text
15.12.10;0289.0300;2.7.5.18;Andere öffentlichrechtliche Grenze;Text
18.10.02;0289.0900;2.7.5.18;Andere öffentlichrechtliche Grenze;Text
18.10.02;0289.F001;;Baulastgrenze;Linie
01.01.13;0289.F101;;Baulastgrenze;Linie
15.12.10;0289.F201;;Baulastgrenze;Linie
15.12.10;0289.F301;;Baulastgrenze;Linie
18.10.02;0289.F901;;Baulastgrenze;Linie
18.10.02;0289.F001;;Baulastgrenze;Text
01.01.13;0289.F101;;Baulastgrenze;Text
