Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;;
;0352.3015;;Mauerpfeiler 0.8x0.8 (unten);Punkt;c86;
;0352.3016;;Linienpunkt Grundrisslinie Mauerpfeiler;Punkt;r33;
;0352.3016;;Grundrisslinie Mauerpfeiler;Linie;n83;
20.06.02;0353.3001;;Zaun;Punkt;s72;
20.06.02;0353.3001;;Zaun;Linie;o58;
;0353.3002;;Linienpunkt Zaun, links;Punkt;s73;
;0353.3002;;Linienpunkt Zaun, links;Linie;o59;
;0353.3003;;Linienpunkt Zaun, rechts;Punkt;s74;
;0353.3003;;Linienpunkt Zaun, rechts;Linie;o60;
21.07.03;0353.3004;;Linienpunkt Zaun auf Mauer;Punkt;s75;
;0353.3004;;Zaun auf Mauer;Linie;o61;
;0353.3005;;Linienpunkt Zaun auf Mauer links;Punkt;s76;
;0353.3005;;Zaun auf Mauer links;Linie;o62;
;0353.3006;;Linienpunkt Zaun auf Mauer rechts;Punkt;s77;
;0353.3007;;Linienpunkt Zaun auf Mauer 0.25m;Punkt;s78;
;0353.3007;;Zaun auf Mauer 0.25m;Linie;o64;
;0353.3008;;Linienpunkt Zaun auf Mauer links 0.25m;Punkt;s79;
;0353.3008;;Zaun auf Mauer links 0.25m;Linie;o65;
;0353.3009;;Linienpunkt Zaun auf Mauer rechts 0.25m;Punkt;s80;
;0353.3009;;Zaun auf Mauer rechts 0.25m;Linie;o66;
;0353.3010;;Linienpunkt Zaun auf Mauer 0.30m;Punkt;s81;
;0353.3010;;Zaun auf Mauer 0.30m;Linie;o67;
;0353.3011;;Linienpunkt Zaun auf Mauer links 0.30m;Punkt;s82;
;0353.3011;;Zaun auf Mauer links 0.30m;Linie;o68;
;0353.3012;;Linienpunkt Zaun auf Mauer rechts 0.30m;Punkt;s83;
;0353.3012;;Zaun auf Mauer rechts 0.30m;Linie;o69;
;0353.3013;;Linienpunkt Zaun auf Mauer 0.40m;Punkt;s84;
;0353.3013;;Zaun auf Mauer 0.40m;Linie;o70;
;0353.3014;;Linienpunkt Zaun auf Mauer links 0.40m;Punkt;s85;
;0353.3014;;Zaun auf Mauer links 0.40m;Linie;o71;
;0353.3015;;Linienpunkt Zaun auf Mauer rechts 0.40m;Punkt;s86;
;0353.3015;;Zaun auf Mauer rechts 0.40m;Linie;o72;
;0353.3016;;Linienpunkt Zaun auf Mauer 0.50m;Punkt;s87;
;0353.3016;;Zaun auf Mauer 0.50m;Linie;o73;
;0353.3017;;Linienpunkt Zaun auf Mauer links 0.50m;Punkt;s88;
;0353.3017;;Zaun auf Mauer links 0.50m;Linie;o74;
;0353.3018;;Linienpunkt Zaun auf Mauer rechts 0.50m;Punkt;s89;
;0353.3018;;Zaun auf Mauer rechts 0.50m;Linie;o75;
;0353.3019;;Linienpunkt Zaun auf Mauer 0.60m;Punkt;s90;
;0353.3019;;Zaun auf Mauer 0.60m;Linie;o76;
;0353.3020;;Linienpunkt Zaun auf Mauer links 0.60m;Punkt;s91;
;0353.3020;;Zaun auf Mauer links 0.60m;Linie;o77;
;0353.3021;;Linienpunkt Zaun auf Mauer rechts 0.60m;Punkt;s92;
;0353.3021;;Zaun auf Mauer rechts 0.60m;Linie;o78;
;0353.3022;;Linienpunkt nur Zaunhaken;Punkt;d50;
;0353.3022;;nur Zaunhaken;Linie;o82;
;0353.3023;;Linienpunkt nur Zaunhaken links;Punkt;d50;
;0353.3023;;nur Zaunhaken links;Linie;o83;
;0353.3024;;Linienpunkt nur Zaunhaken rechts;Punkt;d50;
;0353.3024;;nur Zaunhaken rechts;Linie;o84;
25.10.01;0356.0000;2.7.4.9;Hecktor;Punkt;d48;
01.08.02;0356.3001;;Linienpunkt Hecktor;Punkt;s68;
;0356.3001;;Linienpunkt Hecktor;Linie;o54;
;0356.3006;;Zaun auf Mauer rechts;Linie;o63;
25.10.01;0411.0000;2.2.3.1;Höhenlinie - 20 Meter;Linie;H07;
25.10.01;0411.0000;2.2.3.1;Höhenlinie - 20 Meter;Text;1;
25.10.01;0411.0001;;Höhenlinie - 50 Meter;Linie;H07;
25.10.01;0411.0001;;Höhenlinie - 50 Meter;Text;1;
25.10.01;0411.0002;;Höhenlinie - 100 Meter;Linie;H07;
25.10.01;0411.0002;;Höhenlinie - 100 Meter;Text;1;
18.07.03;0411.3001;2.2.3.1;Höhenlinie - 20 Meter;Punkt;a28;
18.07.03;0411.3002;;Höhenlinie - 50 Meter;Punkt;a28;
18.07.03;0411.3003;;Höhenlinie - 100 Meter;Punkt;a28;
23.04.03;0412.3001;;Höhenlinie - 10 Meter;Linie;k21;
19.06.02;0412.3001;;Höhenlinie - 10 Meter;Text;1;
23.04.03;0412.3001;;Höhenlinie - 10 Meter;Punkt;a29;
23.04.03;0413.3001;;Höhenlinie - 5 Meter;Linie;k22;
19.06.02;0413.3001;;Höhenlinie - 5 Meter;Text;1;
19.06.02;0413.3001;;Höhenlinie - 5 Meter;Punkt;a30;
23.04.03;0414.3001;;Höhenlinie - 2,5 Meter;Linie;k23;
19.06.02;0414.3001;;Höhenlinie - 2,5 Meter;Text;1;
23.04.03;0414.3001;;Höhenlinie - 2,5 Meter;Punkt;a31;
23.04.03;0415.3001;;Höhenlinie - 1 Meter;Linie;k24;
19.06.02;0415.3001;;Höhenlinie - 1 Meter;Text;1;
23.04.03;0415.3001;;Höhenlinie - 1 Meter;Punkt;a32;
23.04.03;0416.3001;;Höhenlinie - 0,5 Meter;Linie;k25;
19.06.02;0416.3001;;Höhenlinie - 0,5 Meter;Text;1;
23.04.03;0416.3001;;Höhenlinie - 0,5 Meter;Punkt;a33;
19.06.02;0416.3002;;Höhenlinie - 0,25 Meter;Linie;k26;
19.06.02;0416.3002;;Höhenlinie - 0,25 Meter;Text;1;
19.06.02;0416.3002;;Höhenlinie - 0,25 Meter;Punkt;a34;
04.07.03;0427.0001;;Neigungrichtung;Punkt;M08;
18.07.03;0435.0000;2.2.2.2;Einzelhöhe;Punkt;a25;
18.07.03;0435.3001;;markante Geländelinie;Linie;k17;
19.06.02;0441.3001;;Fels;Punkt;t20;
19.06.02;0441.3001;;Fels;Linie;p11;
19.06.02;0441.3002;;Linienpunkt Fels links;Punkt;t21;
18.07.03;0441.3002;;Linienpunkt Fels links;Linie;p12;
19.06.02;0441.3003;;Linienpunkt Fels rechts;Punkt;t22;
19.06.02;0441.3003;;Linienpunkt Fels rechts;Linie;p13;
19.06.02;0462.3001;;Steilrand;Punkt;t23;
18.07.03;0462.3001;;Steilrand;Linie;p14;
19.06.02;0463.3001;;Berme;Punkt;t15;
19.06.02;0463.3001;;Berme;Linie;p06;
19.06.02;0463.3002;;Einschnitt / Abtrag Randlinie;Punkt;t16;
19.06.02;0463.3002;;Einschnitt / Abtrag Randlinie;Linie;p07;
19.06.02;0463.3003;;Damm, Wall;Punkt;t17;
19.06.02;0463.3003;;Damm, Wall;Linie;p08;
19.06.02;0463.3004;;Damm / Auftrag Randlinie;Punkt;t19;
19.06.02;0463.3004;;Damm / Auftrag Randlinie;Linie;p10;
19.06.02;0463.3005;;Mulde (Tiefpunkt), Muldensohle;Punkt;t05;
19.06.02;0463.3005;;Mulde (Tiefpunkt), Muldensohle;Linie;o85;
19.06.02;0463.3006;;Linienpunkt Mulde links;Punkt;t06;
19.06.02;0463.3006;;Linienpunkt Mulde links;Linie;o86;
19.06.02;0463.3007;;Linienpunkt Mulde rechts;Punkt;t07;
19.06.02;0463.3007;;Linienpunkt Mulde rechts;Linie;o87;
19.06.02;0463.3008;;Muldenaußenrand;Punkt;t08;
19.06.02;0463.3008;;Muldenaußenrand;Linie;o88;
19.06.02;0463.3009;;Graben unten mittig;Punkt;s11;
19.06.02;0463.3009;;Graben unten mittig;Linie;o24;
19.06.02;0463.3010;;Graben unten links;Punkt;s12;
19.06.02;0463.3010;;Graben unten links;Linie;o25;
19.06.02;0463.3011;;Graben unten rechts;Punkt;s13;
19.06.02;0463.3011;;Graben unten rechts;Linie;o26;
19.06.02;0463.3012;;Graben oben;Punkt;s14;
19.06.02;0463.3012;;Graben oben;Linie;o27;
19.06.02;0463.3013;;Randlinie eines Grabens;Punkt;s15;
19.06.02;0463.3013;;Randlinie eines Grabens;Linie;o28;
19.06.02;0463.3014;;Grabensohle;Punkt;s16;
19.06.02;0463.3014;;Grabensohle;Linie;o29;
25.06.02;0473.3001;;Stützmauer;Punkt;j89;
;0473.3001;;Stützmauer;Linie;n45;
18.06.03;0474.0000;2.3.9.2;Spundwand;Linie;n49;
22.07.03;0474.0000;;Spundwand;Punkt;j93;
19.06.02;0481.0000;2.2.1.1;Deutliche Böschungsoberkante;Linie;p02;
24.03.03;0481.0000;2.2.1.1;Deutliche Böschungsoberkante;Punkt;t11;
19.06.02;0482.0000;2.2.1.3;Undeutliche Böschungsoberkante;Linie;p05;
19.06.02;0482.0000;2.2.1.3;Undeutliche Böschungsoberkante;Punkt;t14;
19.06.02;0484.0000;2.2.1.2;Deutliche Böschungsunterkante;Linie;p01;
24.03.03;0484.0000;2.2.1.2;Deutliche Böschungsunterkante;Punkt;t10;
19.06.02;0485.0000;2.2.1.4;Undeutliche Böschungsunterkante;Linie;p04;
23.03.03;0485.0000;2.2.1.4;Undeutliche Böschungsunterkante;Punkt;t13;
19.06.02;0486.3001;;Böschungsschraffe (als Einzellinie - nur in Ausnahmefällen-);Punkt;t12;
19.06.02;0486.3001;;Böschungsschraffe (als Einzellinie - nur in Ausnahmefällen-);Linie;p03;
25.10.01;0719.0000;1.4.1;Gitterkreuz;Punkt;M50;
25.10.01;0719.0000;1.4.1;Gitternetzlinien;Linie;0;
25.10.01;0719.0001;;Schneiderahmen / Faltmarkierung;Linie;0;
25.10.01;0719.0002;;Heftrand;Linie;0;
25.10.01;0719.0003;;Koordinatenrahmen;Linie;0;
25.10.01;0719.0004;;Innenrahmen;Linie;0;
25.10.01;0719.0005;;Gitternetzbeschriftung;Text;1;
25.10.01;0719.0006;;Eckpunktbeschriftung;Text;1;
25.10.01;0719.0007;;Information im Schneiderahmen;Text;1;
24.04.03;0719.3001;;Gitternetz;Punkt;t26;
24.04.03;0719.3002;;Gitterkreuz;Linie;p17;
24.04.03;0719.3003;;Passpunkt auf Gitternetz;Punkt;d53;
24.04.03;0719.3004;;Blattecke;Punkt;d54;
24.04.03;0719.3005;;Linienpunkt Blattumrandung;Punkt;t28;
17.07.03;0719.3005;;Blattumrandung;Linie;p18;
17.07.03;0719.3006;;Linienpunkt Blattüberlappung;Punkt;t29;
17.07.03;0719.3006;;Blattüberlappung;Linie;p19;
19.06.02;1000.3001;;Gebäude- und Freifläche;Punkt;e39;
19.06.02;1000.3002;;Öffentl. Gebäude und Freifläche;Punkt;e39;
18.07.03;1000.3003;;Siedlungsfläche;Linie;p64;
18.07.03;1000.3003;;Linienpunkt Siedlungsfläche;Punkt;t88;
27.10.03;1016.0000;2.4.1.5;Begrenzungslinie eines unterirdischen Gebäudes;Linie;n29;
23.07.03;1016.0000;;Linienpunkt unterirdisches Gebäude;Punkt;j72;
25.06.02;1044.3001;;Treppe;Punkt;j65;
;1044.3001;;Treppe;Linie;n25;
25.06.02;1045.3001;;Umgrenzung der Überdachung/Durchfahrt (offen);Linie;n19;
23.07.03;1071.0000;;Kennzeichnung der Dachformen;Punkt;j62;
;1071.0000;;Kennzeichnung der Dachformen;Linie;n22;
;1072.0000;2.4.2.4;Firstlinie;Linie;n23;
27.10.03;1072.0000;2.4.2.4;Firstlinie;Punkt;j63;
25.06.02;1072.3002;;Trauflinie;Punkt;j64;
25.06.02;1072.3002;;Trauflinie;Linie;n24;
25.06.02;1208.3001;;Zufahrt, Einfahrt;Punkt;b45;
27.06.02;1472.3001;;Rastanlage;Punkt;e31;
27.06.02;1731.3001;;Tankstelle;Punkt;e30;
21.07.03;1771.0000;2.7.3.5;Bergwerk in Betrieb;Punkt;e32;
21.07.03;1771.3001;;Bergwerk;Punkt;t77;
;1771.3001;;Bergwerk;Linie;p54;
20.06.03;2513.0000;2.5.5.8;Pumpe;Punkt;b72;
20.06.03;3191.0000;2.5.9.2;Erdölpumpe, Ölförderanlage;Punkt;c68;
26.06.02;3191.3001;;Linienpunkt Umringslinie Ölpumpe, Ölförderanlage;Punkt;j38;
26.06.02;3191.3001;;Umringslinie Ölpumpe, Ölförderanlage;Linie;m83;
25.10.01;3195.0000;2.5.9.4;Erdgasförderstelle;Punkt;c69;
27.06.02;3195.3001;;Linienpunkt Umringslinie Erdgasförderstelle;Punkt;j39;
27.06.02;3195.3001;;Umringslinie Erdgasförderstelle;Linie;m84;
26.06.02;3401.3001;;Richtungspfeil an Versorgungsleitungen;Punkt;c59;
27.10.03;3402.0000;2.5.1;Unterirdische Leitungen;Linie;m73;
23.07.03;3402.0000;;Unterirdische Leitungen;Punkt;j20;
23.07.03;3403.0000;;Oberirdische  Leitungen;Punkt;j37;
26.06.02;3403.3001;;Oberirdische  (Rohr-)Leitungen;Linie;m82;
20.06.03;3411.0000;2.5.5.1;Brunnen, Brunnenstube;Punkt;b71;
26.06.02;3411.3001;;Linienpunkt Grundriss Brunnen, Brunnenstube;Punkt;h83;
;3411.3001;;Grundrisslinie Brunnen;Linie;l72;
25.10.01;3423.0000;2.5.1.1;Unterirdische Wasserleitung;Linie;m49;
23.07.03;3423.0000;;Unterirdische Wasserleitung;Punkt;i92;
23.07.03;3423.3001;;Linienpunkt Wasser DN 1000;Punkt;i93;
;3423.3001;;Linienpunkt Wasser DN 1000;Linie;m50;
;3423.3002;;Linienpunkt Wasser DN 150;Punkt;i94;
;3423.3002;;Linienpunkt Wasser DN 150;Linie;m51;
;3423.3003;;Linienpunkt Wasser DN 200;Punkt;i95;
;3423.3003;;Linienpunkt Wasser DN 200;Linie;m52;
;3423.3004;;Linienpunkt Wasser DN 250;Punkt;i96;
;3423.3004;;Linienpunkt Wasser DN 250;Linie;m53;
;3423.3005;;Linienpunkt Wasser DN 300;Punkt;j01;
;3423.3005;;Linienpunkt Wasser DN 300;Linie;m54;
;3423.3006;;Linienpunkt Wasser DN 400;Punkt;j02;
;3423.3006;;Linienpunkt Wasser DN 400;Linie;m55;
;3423.3007;;Linienpunkt Wasser DN 500;Punkt;j03;
;3423.3007;;Linienpunkt Wasser DN 500;Linie;m56;
;3423.3008;;Linienpunkt Wasser DN 600;Punkt;j04;
;3423.3008;;Linienpunkt Wasser DN 600;Linie;m57;
;3423.3009;;Linienpunkt Wasser DN 700;Punkt;j05;
;3423.3009;;Linienpunkt Wasser DN 700;Linie;m58;
;3423.3010;;Linienpunkt Wasser DN 800;Punkt;j06;
;3423.3010;;Linienpunkt Wasser DN 800;Linie;m59;
;3423.3011;;Linienpunkt Wasser DN 900;Punkt;j07;
;3423.3011;;Linienpunkt Wasser DN 900;Linie;m60;
;3424.0000;2.5.1.2;Unterirdische Fernwasserleitung;Linie;i92;
18.06.03;3426.0000;2.5.3.3;Merkstein für Wasserversorgung;Punkt;c29;
26.06.02;3427.3001;;Oberflurhydrant;Punkt;b76;
20.06.03;3428.0000;2.5.5.4;Unterflurhydrant;Punkt;b75;
25.10.01;3429.0000;2.5.3.1;Schieberkappe -schacht (Wasser);Punkt;b68;
25.10.01;3433.0000;2.5.1.5;Unterirdische Erdgas-, Heizgasleitung;Linie;m80;
23.07.03;3433.0000;;Unterirdische Erdgas-, Heizgasleitung;Punkt;j34;
20.06.03;3434.0000;2.5.3.6;Merkzeichen für Gasleitung;Punkt;c27;
25.10.01;3435.0000;2.5.3.2;Schieberkappe -schacht (Gas);Punkt;b69;
26.06.02;3435.3002;;Schacht Gas -Rechteck-;Punkt;c55;
26.06.02;3435.3003;;Linienpunkt Schacht Gas;Punkt;i60;
23.07.03;3435.3003;;Schacht Gas -Rechteck-;Linie;m21;
25.10.01;3441.0000;2.5.2.3;Oberirdische Leitung der Elektrizitätsversorgung, Stahlgittermast;Linie;l73;
23.07.03;3441.3001;;Linienpunkt oberirdische Leitung der Elektrizitätsversorgung;Punkt;h91;
;3441.3001;;Linienpunkt oberirdische Leitung der Elektrizitätsversorgung;Linie;l74;
23.07.03;3441.3002;;Oberirdische Leitung der Elektrizitätsversorgung, Stahlrohrmast;Linie;l77;
;3441.3003;;Oberirdische Leitung der Elektrizitätsversorgung, Stahlbeton;Linie;l81;
;3441.3004;;Oberirdische Leitung der Elektrizitätsversorgung, Holz;Linie;l85;
;3441.3005;;Oberirdische Leitung der Elektrizitätsversorgung, Doppelmast;Linie;l88;
25.06.02;3442.3001;;Unterirdische Leitung der Elektrizitätsversorgung;Punkt;j22;
;3442.3001;;Unterirdische Leitung der Elektrizitätsversorgung;Linie;m74;
25.06.02;3442.3002;;Unterirdische Niederspannungsleitung;Punkt;j23;
;3442.3002;;Unterirdische Niederspannungsleitung;Linie;m75;
25.06.02;3442.3003;;Unterirdische Mittelspannungsleitung;Punkt;j24;
;3442.3003;;Unterirdische Mittelspannungsleitung;Linie;m76;
18.06.03;3443.0000;2.5.3.4;Merkstein für Elektrizitätsversorgung;Punkt;c24;
23.07.03;3444.3001;;Linienpunkt Oberirdische Hochspannungsleitung;Punkt;h92;
;3444.3001;;Oberirdische Hochspannungsleitung, Stahlgitter;Linie;l75;
;3444.3002;;Oberirdische Niederspannungsleitung;Punkt;h93;
;3444.3002;;Oberirdische Niederspannungsleitung, Stahlgitter;Linie;l76;
;3444.3003;;Oberirdische Hochspannungsleitung, Stahlrohr;Linie;l78;
;3444.3004;;Oberirdische Hochspannungsleitung, Stahlbeton;Linie;l82;
20.06.03;3447.0000;2.5.6.5;Transformator, Umformer;Punkt;c19;
26.06.02;3447.3001;;Linienpunkt Grundrisslinie Transformator, Umformer;Punkt;i16;
;3447.3001;;Grundrisslinie Transformator, Umformer;Linie;m13;
26.06.02;3449.3001;;Kabelformsteine, Kabelkanal;Punkt;c18;
26.06.02;3449.3002;;Linienpunkt: Kabelformsteine, Kabelkanal;Punkt;i14;
;3449.3002;;Kabelformsteine, Kabelkanal;Linie;m12;
20.06.03;3451.0000;2.5.4.2;Stahlrohrmast;Punkt;b82;
26.06.02;3451.3001;;Mast Stahlrohr für Hochspannung;Punkt;b83;
26.06.02;3451.3002;;Mast Stahlrohr für Niederspannung;Punkt;b84;
26.06.02;3451.3003;;Mast Stahlrohr für Fernmelde / Telefon;Punkt;b85;
20.06.03;3452.0000;2.5.4.3;Stahlbetonmast;Punkt;b86;
26.06.02;3452.3001;;Mast Stahlbeton für Hochspannung;Punkt;b87;
26.06.02;3452.3002;;Mast Stahlbeton für Niederspannung;Punkt;b88;
26.06.02;3452.3003;;Mast Stahlbeton für Fernmelde / Telefon;Punkt;b89;
23.07.03;3452.3004;;Masten;Punkt;b77;
20.06.03;3453.0000;2.5.4.1;Einfacher Stahlgittermast;Punkt;b81;
23.07.03;3453.3001;;Stahlgittermast Hochspannungsleitung;Punkt;b81;
23.07.03;3453.3002;;Stahlgittermast Niederspannungsleitung;Punkt;b81;
;3454.3001;;Mast Hochspannung;Punkt;b78;
20.06.03;3455.0000;2.5.4.5;Doppelmast;Punkt;c04;
26.06.02;3455.3001;;Mast Doppelmast für Niederspannung;Punkt;c05;
26.06.02;3455.3002;;Mast Doppelmast für Fermelde / Telefon;Punkt;c06;
20.06.03;3456.0000;2.5.4.4;Holzmast;Punkt;c01;
26.06.02;3456.3001;;Mast Holz für Niederspannung;Punkt;c02;
26.06.02;3456.3002;;Mast Holz für Fermelde / Telefon;Punkt;c03;
25.10.01;3465.0000;2.5.1.6;Unterirdische Rohölleitung;Linie;m81;
23.07.03;3465.0000;;Unterirdische Rohölleitung;Punkt;j36;
20.06.03;3466.0000;2.5.3.7;Merkzeichen für Rohölleitung;Punkt;c28;
25.10.01;3474.0000;2.5.9.3;Einsteigeschacht für Heizungsanlage (Fernheizung);Punkt;c45;
27.06.02;3474.3001;;Einsteigeschacht für Heizungsanlage (Fernheizung), eckig;Punkt;c54;
;3474.3002;;Linienpunkt Grundrisslinie Schacht Fernheizung;Punkt;i58;
27.06.02;3474.3002;;Einsteigeschacht für Heizungsanlage (Fernheizung), eckig;Linie;m20;
25.10.01;3476.0000;2.5.1.9;Unterirdische Fernheizleitung;Linie;m79;
23.07.03;3476.0000;;Unterirdische Fernheizleitung;Punkt;j33;
20.06.03;3477.0000;2.5.3.10;Merkstein für Fernheizleitung;Punkt;c26;
25.10.01;3481.0000;2.5.2.10;Oberirdische Leitung des Fernmeldewesens;Linie;l80;
26.06.02;3481.3002;;Oberirdische Leitung des Fernmeldewesens, Stahlbeton;Linie;l84;
26.06.02;3481.3003;;Oberirdische Leitung des Fernmeldewesens, Holz;Linie;l87;
26.06.02;3481.3004;;Oberirdische Leitung des Fernmeldewesens, Doppelmast;Linie;l90;
25.10.01;3482.0000;2.5.1.10;Unterirdische Leitung des Fernmeldewesens;Linie;m77;
23.07.03;3482.0000;;Unterirdische Leitung des Fernmeldewesens;Punkt;j26;
20.06.03;3483.0000;2.5.3.11;Merkstein für Fernmeldewesen;Punkt;c25;
23.07.03;3484.0000;2.5.8.4;Einsteigeschacht für Fernmeldewesen;Punkt;c44;
26.06.02;3485.3001;;Funkmast, Funkstelle, Umsetzer;Punkt;c15;
26.06.02;3485.3002;;Linienpunkt Grundrisslinie Sendemast, Funkturm;Punkt;i09;
;3485.3002;;Grundrisslinie Sendemast, Funkturm;Linie;m09;
20.06.03;3486.0000;2.5.8.3;Fernsprechhäuschen;Punkt;d39;
26.06.02;3486.3001;;Linienpunkt Grundrisslinie Fernsprechhäuschen;Punkt;r87;
26.06.02;3486.3001;;Fernsprechhäuschen, Umriß;Linie;o08;
25.10.01;3487.0000;2.5.9.1;Feuermelder;Text;1;
26.06.02;3488.3001;;Polizeirufsäule;Punkt;d37;
26.06.02;3489.3001;;Kabelkasten, Schaltkasten;Punkt;c16;
26.06.02;3495.3001;;Windrad;Punkt;d31;
26.06.02;3495.3002;;Grundrisslinie Windrad;Punkt;r80;
;3495.3002;;Grundrisslinie Windrad;Linie;o07;
26.06.02;3495.3003;;Windanzeiger;Punkt;d32;
20.06.03;3498.0000;2.5.3.12;Schilderpfahl (allg.);Punkt;i28;
30.07.02;3498.3001;;Schilderpfahl;Punkt;c30;
30.07.02;3498.3002;;Schilderpfahl Abwasser;Punkt;c31;
30.07.02;3498.3003;;Schilderpfahl Bewässerung;Punkt;c32;
30.07.02;3498.3004;;Schilderpfahl Elektrizität;Punkt;c33;
30.07.02;3498.3005;;Schilderpfahl Fernmelde, Telefon;Punkt;c34;
30.07.02;3498.3006;;Schilderpfahl Fernheizung;Punkt;c35;
30.07.02;3498.3007;;Schilderpfahl Gas;Punkt;c36;
30.07.02;3498.3008;;Schilderpfahl Öl;Punkt;c37;
30.07.02;3498.3009;;Schilderpfahl Wasser;Punkt;c38;
30.07.02;3498.3010;;Schilderpfahl Düker;Punkt;c39;
25.10.01;3502.0000;2.5.1.11;Unterirdische Abwasser-, Schmutzwasserleitung;Linie;m25;
23.07.03;3502.0000;;Unterirdische Abwasser-, Schmutzwasserleitung;Punkt;i67;
26.06.02;3502.3001;;Linienpunkt Abwasser-, Schmutzwasserleitung DN1000;Punkt;i69;
;3502.3001;;Linienpunkt Abwasser-, Schmutzwasserleitung DN1000;Linie;m26;
26.06.02;3502.3002;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 150;Punkt;i70;
;3502.3002;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 150;Linie;m27;
26.06.02;3502.3003;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 200;Punkt;i71;
;3502.3003;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 200;Linie;m28;
26.06.02;3502.3004;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 250;Punkt;i72;
;3502.3004;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 250;Linie;m29;
26.06.02;3502.3005;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 300;Punkt;i73;
;3502.3005;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 300;Linie;m30;
26.06.02;3502.3006;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 400;Punkt;i74;
;3502.3006;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 400;Linie;m31;
26.06.02;3502.3007;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 500;Punkt;i75;
;3502.3007;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 500;Linie;m32;
26.06.02;3502.3008;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 600;Punkt;i76;
;3502.3008;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 600;Linie;m33;
26.06.02;3502.3009;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 700;Punkt;i77;
;3502.3009;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 700;Linie;m34;
26.06.02;3502.3010;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 800;Punkt;i78;
;3502.3010;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 800;Linie;m35;
26.06.02;3502.3011;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 900;Punkt;i79;
;3502.3011;;Linienpunkt Abwasser-, Schmutzwasserleitung DN 900;Linie;m36;
26.06.02;3504.3001;;Schacht -Rechteck-;Punkt;c49;
26.06.02;3504.3002;;Linienpunkt Schacht -Rechteck-;Punkt;i48;
23.07.03;3504.3002;;Schacht -Rechteck-;Linie;m15;
;3504.3003;;Schacht Abwasser -Rechteck-;Punkt;c50;
;3504.3004;;Linienpunkt Schacht Abwasser -Rechteck-;Punkt;i50;
;3504.3004;;Schacht Abwasser -Rechteck-;Linie;m16;
23.07.03;3504.3005;;Einsteigeschacht für Abwasserleitung;Punkt;c40;
;3504.3007;;Schacht Abwasser (rund);Punkt;c41;
;3504.3008;;Schacht Bewässerung (rund);Punkt;c42;
;3504.3009;;Schacht Elektrizität (rund);Punkt;c43;
;3504.3010;;Schacht Gas (rund);Punkt;c46;
;3504.3011;;Schacht Öl (rund);Punkt;c47;
;3504.3012;;Schacht Wasser (rund);Punkt;c48;
26.06.02;3531.3001;;Sickergrube, Klärgrube;Punkt;b63;
01.07.02;3532.3001;;Linienpunkt Schlitzrinne;Punkt;h81;
01.07.02;3532.3001;;Schlitzrinne;Linie;l69;
26.06.02;3591.3001;;Benzin-, Ölabscheider;Punkt;b66;
26.06.02;3591.3002;;Linienpunkt Grundrisslinie Abscheider;Punkt;h77;
;3591.3002;;Grundrisslinie Abscheider;Linie;l65;
20.06.03;3911.0000;2.7.3.4;Schornstein;Punkt;c74;
27.06.02;3911.3001;;Linienpunkt Grundrisslinie Schornstein;Punkt;j71;
;3911.3001;;Grundrisslinie Schornstein;Linie;n28;
18.07.03;4211.0000;2.2.7.21;Parkanlage (Symbol);Punkt;e19;
;4212.3001;;Park, Grünanlage;Linie;p37;
18.07.03;4212.3001;;Linienpunkt Park, Grünanlage;Punkt;t57;
18.07.03;4212.3002;;Rasen;Linie;p38;
18.07.03;4212.3002;;Linienpunkt Rasen;Punkt;t58;
18.07.03;4212.3003;;Wiese;Linie;p41;
18.07.03;4212.3003;;Linienpunkt Wiese;Punkt;t64;
18.07.03;4212.3004;;Liegewiese (Gruppensymbol);Punkt;e26;
18.07.03;4212.3005;;Liegewiese (Einzelzeichen);Punkt;e25;
24.06.02;4242.3001;;Wildschutzzaun;Punkt;s93;
;4242.3001;;Wildschutzzaun;Linie;o79;
24.06.02;4242.3002;;Linienpunkt Wildschutzzaun links;Punkt;s94;
;4242.3002;;Linienpunkt Wildschutzzaun links;Linie;o80;
24.06.02;4242.3003;;Linienpunkt Wildschutzzaun rechts;Punkt;s95;
;4242.3003;;Linienpunkt Wildschutzzaun rechts;Linie;o81;
18.07.03;4301.0000;2.2.7.32;Campingplatz;Punkt;e28;
18.07.03;4301.3001;;Camping;Linie;p49;
