25.06.02;#23C.3055;;Linienpunkt Rahmendurchlass LW=2.0 links;Punkt;4221;
;#23C.3056;;Rahmendurchlass LW=2.0 rechts (Symbol);Punkt;4222;
;#23C.3057;;Rahmendurchlass LW=2.0 rechts;Linie;4222;
25.06.02;#23C.3057;;Linienpunkt Rahmendurchlass LW=2.0 rechts;Punkt;4222;
;#241.3001;;Hochhaus;Linie;6020;
25.06.02;#241.3001;;Hochhaus;Punkt;6020;
;#241.3002;;Hochhaus aus ALK;Linie;6025;
25.06.02;#241.3002;;Hochhaus aus ALK;Punkt;6025;
;#241.3003;;öffentliches Gebäude;Linie;6010;
25.06.02;#241.3003;;öffentliches Gebäude;Punkt;6010;
;#241.3004;;öffentliches Gebäude aus ALK;Linie;6015;
25.06.02;#241.3004;;öffentliches Gebäude aus ALK;Punkt;6015;
;#241.3005;;Anbau / Vorbau;Linie;6030;
25.06.02;#241.3005;;Anbau / Vorbau;Punkt;6030;
;#241.3006;;Wohngebäude;Linie;6000;
25.06.02;#241.3006;;Wohngebäude;Punkt;6000;
;#241.3007;;Wohngebäude aus ALK;Linie;6005;
25.06.02;#241.3007;;Wohngebäude aus ALK;Punkt;6005;
;#241.3008;;Wirtschaftsgebäude, sonstiges Gebäude;Linie;6100;
25.06.02;#241.3008;;Wirtschaftsgebäude, sonstiges Gebäude;Punkt;6100;
;#241.3009;;Wirtschaftsgebäude aus ALK;Linie;6105;
25.06.02;#241.3009;;Wirtschaftsgebäude aus ALK;Punkt;6105;
;#241.3010;;Garage;Linie;6110;
25.06.02;#241.3010;;Garage;Punkt;6110;
;#241.3011;;Anbau, Vorbau;Linie;6120;
25.06.02;#241.3011;;Anbau, Vorbau;Punkt;6120;
;#241.3012;;Stall, Lagerraum;Linie;6130;
25.06.02;#241.3012;;Stall, Lagerraum;Punkt;6130;
;#241.3013;;Gewerbe-, Industriegebäude;Linie;6140;
25.06.02;#241.3013;;Gewerbe-, Industriegebäude;Punkt;6140;
;#241.3014;;Überdachung eines Wohngebäudes;Linie;6050;
25.06.02;#241.3014;;Linienpunkt Überdachung eines Wohngebäudes;Punkt;6050;
;#241.3015;;Überdachung eines Wohngebäudes aus ALK;Linie;6055;
25.06.02;#241.3015;;Linienpunkt Überdachung eines Wohngebäudes aus ALK;Punkt;6055;
;#241.3016;;Linienpunkt Überdachung eines Wirtschaftsgebäudes;Linie;6150;
25.06.02;#241.3016;;Linienpunkt Überdachung eines Wirtschaftsgebäudes;Punkt;6150;
;#241.3017;;Linienpunkt Überdachung eines Wirtschaftsgebäudes aus ALK;Linie;6155;
25.06.02;#241.3017;;Linienpunkt Überdachung eines Wirtschaftsgebäudes aus ALK;Punkt;6155;
;#241.3018;;sonstiges (zu) Gebäude;Linie;6200;
25.06.02;#241.3018;;sonstiges (zu) Gebäude;Punkt;6200;
;#241.3019;;Überdachung (gestrichelte Linie);Linie;6210;
25.06.02;#241.3019;;Überdachung (gestrichelte Linie);Punkt;6210;
;#241.3020;;Überdachung aus ALK (gestrichelte Linie);Linie;6211;
25.06.02;#241.3020;;Überdachung aus ALK (gestrichelte Linie);Punkt;6211;
25.06.02;#241.3021;;Ruine;Linie;6290;
25.06.02;#241.3021;;Ruine, abgängiges Gebäude;Punkt;6290;
25.06.02;#244.3001;;Überdachungsdiagonale (gestrichelt);Linie;6215;
25.06.02;#244.3001;;Überdachungsdiagonale (gestrichelt);Punkt;6215;
23.07.03;#244.3002;;Erdgeschoß-Fußboden-Höhe;Punkt;6040;
25.06.02;#245.3001;;Stufe;Punkt;6255;
;#245.3002;;Grundrisslinie Stufe;Linie;6259;
;#245.3002;;Linienpunkt Grundrisslinie Stufe;Punkt;6259;
;#245.3003;;Lichtschacht (Symbol);Punkt;6260;
25.06.02;#245.3004;;Lichtschacht;Linie;6269;
;#245.3004;;Linienpunkt Lichtschacht;Punkt;6269;
;#245.3005;;Zufahrt, Einfahrt befestigt (Symbol);Punkt;2810;
;#245.3006;;Zufahrt, Einfahrt befestigt;Linie;2819;
25.06.02;#245.3006;;Zufahrt, Einfahrt befestigt, Linienpunkt;Punkt;2819;
;#245.3007;;Zufahrt, Einfahrt unbefestigt (Symbol);Punkt;2820;
;#245.3008;;Zufahrt, Einfahrt unbefestigt;Linie;2829;
25.06.02;#245.3008;;Zufahrt, Einfahrt unbefestigt, Linienpunkt;Punkt;2829;
23.07.03;#245.3009;;Zugang, Eingang (Symbol);Punkt;2700;
23.07.03;#245.3010;;Zugang, Eingang befestigt (Symbol);Punkt;2710;
;#245.3011;;Zugang, Eingang befestigt;Linie;2719;
25.06.02;#245.3011;;Zugang, Eingang befestigt, Linienpunkt ;Punkt;2719;
;#245.3012;;Zugang, Eingang unbefestigt (Symbol);Punkt;2720;
;#245.3013;;Zugang, Eingang unbefestigt;Linie;2729;
25.06.02;#245.3013;;Zugang, Eingang unbefestigt, Linienpunkt ;Punkt;2729;
;#245.3014;;Podest;Linie;6420;
;#245.3014;;Linienpunkt Podest;Punkt;6420;
25.06.02;#245.3015;;Pfeil an Treppe;Punkt;6254;
25.06.02;#251.3001;;Oberirdische DB AG-Leitung;Linie;4700;
;#251.3001;;Linienpunkt Mast der DB AG;Punkt;4700;
23.07.03;#251.3002;;Mast der DB AG (Symbol);Punkt;4700;
;#251.3003;;Oberirdische DB AG-Leitung, Stahlgitter;Linie;4710;
;#251.3003;;Linienpunkt Mast der DB AG, Stahlgitter;Punkt;4710;
;#251.3004;;Mast der DB AG, Stahlgitter (Symbol);Punkt;4710;
;#251.3005;;Oberirdische DB AG-Leitung, Stahlrohr;Linie;4720;
;#251.3005;;Mast der DB AG, Stahlrohr;Punkt;4720;
;#251.3006;;Oberirdische DB AG-Leitung, Stahlbeton;Linie;4730;
;#251.3006;;Mast der DB AG, Stahlbeton;Punkt;4730;
;#251.3007;;Oberirdische DB AG-Leitung, Winkelmast;Linie;4740;
;#251.3007;;Linienpunkt Mast der DB AG, Winkelmast;Punkt;4740;
;#251.3008;;Mast der DB AG, Winkelmast (Symbol);Punkt;4740;
;#251.3009;;Oberirdische DB AG-Leitung, Flachmast;Linie;4750;
;#251.3009;;Mast der DB AG, Flachmast;Punkt;4750;
;#251.3010;;Mast der DB AG, Signalmast;Punkt;4760;
;#251.3011;;Unterirdische AUSA-Kabelleitung;Linie;5821;
23.07.03;#251.3011;;Unterirdische AUSA-Kabelleitung;Punkt;5821;
26.06.02;#252.3012;;Oberirdische Niederspannungsleitung, Stahlrohr;Linie;4626;
26.06.02;#252.3013;;Oberirdische Niederspannungsleitung, Stahlbeton;Linie;4636;
26.06.02;#252.3014;;Oberirdische Niederspannungsleitung, Holz;Linie;4646;
26.06.02;#252.3015;;Oberirdische Niederspannungsleitung, Doppelmast;Linie;4656;
;#252.3016;;Kastenrinne;Linie;4386;
26.06.02;#252.3016;;Linienpunkt Kastenrinne;Punkt;4386;
26.06.02;#252.3017;;Grundrisslinie Rinne;Linie;;
26.06.02;#253.3001;;Schieber;Punkt;4400;
26.06.02;#253.3002;;Muffe Gas;Punkt;5845;
26.06.02;#253.3003;;Merkstein Abwasser;Punkt;5010;
26.06.02;#253.3004;;Merkstein Bewässerung;Punkt;5020;
26.06.02;#253.3005;;Merkstein;Punkt;5000;
26.06.02;#254.3003;;Mast Niederspannung;Punkt;4606;
26.06.02;#254.3004;;Mast Fernmelde / Telefon;Punkt;4607;
;#254.3017;;Fundament;Linie;6410;
26.06.02;#254.3017;;Fundament;Punkt;6410;
26.06.02;#254.3018;;Elektrizität (sonstiges);Punkt;4800;
;#254.3019;;Elektrizität (sonstiges);Linie;4800;
26.06.02;#254.3019;;Linienpunkt Elektrizität (sonstiges);Punkt;4800;
26.06.02;#255.3001;;sonstiges Wasser;Punkt;4500;
26.06.02;#255.3006;;Schacht Bewässerung -Rechteck-;Punkt;5320;
;#255.3007;;Schacht Bewässerung -Rechteck-;Linie;5329;
26.06.02;#255.3007;;Linienpunkt Schacht Bewässerung;Punkt;5329;
26.06.02;#255.3012;;Schacht Öl -Rechteck-;Punkt;5370;
;#255.3013;;Schacht Öl -Rechteck-;Linie;5379;
26.06.02;#255.3013;;Linienpunkt Schacht Öl;Punkt;5379;
26.06.02;#255.3014;;Schacht Wasser -Rechteck-;Punkt;5380;
;#255.3015;;Schacht Wasser -Rechteck-;Linie;5389;
26.06.02;#255.3015;;Linienpunkt Schacht Wasser;Punkt;5389;
26.06.02;#255.3016;;Schacht Regenwasser -Rechteck-;Punkt;5390;
;#255.3017;;Schacht Regenwasser -Rechteck-;Linie;5399;
26.06.02;#255.3017;;Linienpunkt Schacht Regenwasser;Punkt;5399;
26.06.02;#255.3024;;Ablauf, Gully, Straßensinkkasten (Rand);Punkt;4000;
26.06.02;#255.3025;;Gully, mittig;Punkt;4010;
26.06.02;#255.3026;;Gully, 0,50 x 0,35 (Rand);Punkt;4020;
26.06.02;#255.3027;;Gully, 0,50 x 0,50 (mitte Rand);Punkt;4030;
26.06.02;#255.3028;;Gully, 0,50 x 0,50 (mittig);Punkt;4031;
26.06.02;#255.3029;;Gully rund, klein 0,3;Punkt;4040;
26.06.02;#255.3030;;Gully rund, groß 0,5;Punkt;4050;
26.06.02;#255.3031;;Absetzanlage / Schlammbecken;Punkt;4340;
;#255.3032;;Grundrisslinie Sickergrube;Linie;4329;
26.06.02;#255.3032;;Linienpunkt Grundrisslinie Sickergrube;Punkt;4329;
26.06.02;#255.3033;;Sickerschacht;Punkt;4330;
;#255.3034;;Grundrisslinie Sickerschacht;Linie;4339;
26.06.02;#255.3034;;Linienpunkt Grundrisslinie Sickerschacht;Punkt;4339;
;#255.3035;;Tauchwand in Regenrückhalteanlage;Linie;4360;
26.06.02;#255.3035;;Linienpunkt Tauchwand in Regenrückhalteanlage;Punkt;4360;
;#255.3036;;Überlauf;Linie;4370;
26.06.02;#255.3036;;Linienpunkt Überlauf;Punkt;4370;
07.04.09;#255.3037;;Gully, 0,35 x 0,35 (mitte Rand);Punkt;4032;
07.04.09;#255.3038;;Gully, 0,35 x 0,35 (mittig);Punkt;4033;
;#256.3001;;Schaltkastenecke, Umrißlinie unten;Linie;4839;
31.07.02;#256.3001;;Schaltkastenecke, Umrißlinie unten;Punkt;4839;
;#256.3002;;Kabelkasten, Schaltkasten unterirdisch;Punkt;4840;
26.06.02;#256.3003;;Schaltkastenecke, Umrißlinie unterirdisch;Linie;4849;
18.02.04;#256.3003;;Schaltkastenecke, Umrißlinie unterirdisch;Punkt;4849;
26.06.02;#256.3004;;Verteilerkasten;Punkt;4870;
;#256.3005;;Verteilerkasten;Linie;4879;
31.07.02;#256.3005;;Linienpunkt Verteilerkasten;Punkt;4879;
26.06.02;#256.3006;;Muffe;Punkt;5805;
26.06.02;#256.3007;;Muffe Elektrizität;Punkt;5815;
26.06.02;#256.3008;;Muffe (Fernmelde, IuK);Punkt;5825;
26.06.02;#256.3009;;Abzweigmuffe;Punkt;5826;
26.06.02;#256.3010;;Schacht Elektrizität -Rechteck-;Punkt;5330;
23.07.03;#256.3011;;Schacht Elektrizität -Rechteck-;Linie;5339;
26.06.02;#256.3011;;Linienpunkt Schacht Elektrizität;Punkt;5339;
26.06.02;#256.3013;;Kondensatorenmuffe;Punkt;5827;
26.06.02;#256.3014;;Pupinspulenmuffe, Pupinspulenkasten;Punkt;5828;
23.07.03;#256.3015;;Verbindungsmuffe;Punkt;5829;
26.06.02;#258.3001;;Schacht Fermelde, Telefon -Rechteck-;Punkt;5340;
;#258.3002;;Schacht Fermelde, Telefon -Rechteck-;Linie;5349;
26.06.02;#258.3002;;Linienpunkt Schacht Fermelde, Telefon -Rechteck-;Punkt;5349;
26.06.02;#259.3001;;Regenwasserleitung;Linie;5700;
26.06.02;#259.3001;;Regenwasserleitung;Punkt;5700;
;#259.3002;;Linienpunkt Regenwasserleitung DN 1000;Linie;5710;
26.06.02;#259.3002;;Linienpunkt Regenwasserleitung DN 1000;Punkt;5710;
;#259.3003;;Linienpunkt Regenwasserleitung DN 150;Linie;5715;
26.06.02;#259.3003;;Linienpunkt Regenwasserleitung DN 150;Punkt;5715;
;#259.3004;;Linienpunkt Regenwasserleitung DN 200;Linie;5720;
26.06.02;#259.3004;;Linienpunkt Regenwasserleitung DN 200;Punkt;5720;
;#259.3005;;Linienpunkt Regenwasserleitung DN 250;Linie;5725;
26.06.02;#259.3005;;Linienpunkt Regenwasserleitung DN 250;Punkt;5725;
;#259.3006;;Linienpunkt Regenwasserleitung DN 300;Linie;5730;
26.06.02;#259.3006;;Linienpunkt Regenwasserleitung DN 300;Punkt;5730;
;#259.3007;;Linienpunkt Regenwasserleitung DN 400;Linie;5740;
26.06.02;#259.3007;;Linienpunkt Regenwasserleitung DN 400;Punkt;5740;
;#259.3008;;Linienpunkt Regenwasserleitung DN 500;Linie;5750;
26.06.02;#259.3008;;Linienpunkt Regenwasserleitung DN 500;Punkt;5750;
;#259.3009;;Linienpunkt Regenwasserleitung DN 600;Linie;5760;
26.06.02;#259.3009;;Linienpunkt Regenwasserleitung DN 600;Punkt;5760;
;#259.3010;;Linienpunkt Regenwasserleitung DN 700;Linie;5770;
26.06.02;#259.3010;;Linienpunkt Regenwasserleitung DN 700;Punkt;5770;
;#259.3011;;Linienpunkt Regenwasserleitung DN 800;Linie;5780;
26.06.02;#259.3011;;Linienpunkt Regenwasserleitung DN 800;Punkt;5780;
;#259.3012;;Linienpunkt Regenwasserleitung DN 900;Linie;5790;
26.06.02;#259.3012;;Linienpunkt Regenwasserleitung DN 900;Punkt;5790;
27.06.02;#264.3001;;Sonstiges Grenz- bzw. Kennzeichen;Punkt;7300;
27.06.02;#271.3001;;Randpunkt eines Laubbaumes;Punkt;8010;
27.06.02;#271.3002;;Laubbaum Ansicht;Punkt;8001;
27.06.02;#271.3003;;Laubbaum RASVerm;Punkt;8002;
27.06.02;#271.3004;;Laubbaum RASVerm, Stamm ausgefüllt;Punkt;8003;
27.06.02;#271.3005;;Laubbaum Draufsicht 1;Punkt;8004;
27.06.02;#271.3006;;Laubbaum Draufsicht 1, Stamm ausgefüllt;Punkt;8005;
27.06.02;#271.3007;;Laubbaum Draufsicht 2;Punkt;8006;
27.06.02;#271.3008;;Laubbaum Draufsicht 2, Stamm ausgefüllt;Punkt;8007;
27.06.02;#271.3009;;Laubbaum Draufsicht 3;Punkt;8008;
27.06.02;#271.3010;;Nadelbaum RASVerm;Punkt;8102;
27.06.02;#271.3011;;Nadelbaum RASVerm, Stamm ausgefüllt;Punkt;8103;
;#271.3012;;Nadelbaum Draufsicht 1;Punkt;8104;
;#271.3013;;Nadelbaum Draufsicht 1, Stamm ausgefüllt;Punkt;8105;
;#271.3014;;Nadelbaum Draufsicht 2;Punkt;8106;
;#271.3015;;Nadelbaum Draufsicht 2, Stamm ausgefüllt;Punkt;8107;
;#271.3016;;Nadelbaum Draufsicht 3;Punkt;8108;
27.06.02;#272.3001;;Hügelgrab;Punkt;7230;
;#272.3002;;Grundrisslinie Hügelgrab;Linie;7239;
27.06.02;#272.3002;;Linienpunkt Grundrisslinie Hügelgrab;Punkt;7239;
;#272.3003;;Naturdenkmal (allg.) z.B. Höhle, Biotop;Linie;7249;
27.06.02;#272.3003;;Naturdenkmal (allg.) z.B. Höhle, Biotop;Punkt;7240;
27.06.02;#272.3004;;Findling;Punkt;7250;
;#272.3005;;Linienpunkt Grundrisslinie Findling;Linie;7259;
27.06.02;#272.3005;;Linienpunkt Grundrisslinie Findling;Punkt;7259;
27.06.02;#273.3001;;Kran;Punkt;7410;
;#273.3002;;Grundrisslinie Kran;Linie;7419;
27.06.02;#273.3002;;Grundrisslinie Kran;Punkt;7419;
27.06.02;#274.3001;;Sonstige Schranke;Punkt;7400;
27.06.02;#274.3002;;Sonstige Schranke Oberkante Gelenk;Punkt;7403;
;#274.3003;;Grundrisslinie sonstige Schranke;Linie;7409;
27.06.02;#274.3003;;Grundrisslinie sonstige Schranke;Punkt;7409;
27.06.02;#274.3004;;Meilenstein;Punkt;7320;
27.06.02;#274.3005;;Rammsondierung (RS);Punkt;1951;
27.06.02;#274.3006;;Rammkernsondierung;Punkt;1952;
27.06.02;#274.3007;;Drucksondierung (DS);Punkt;1953;
27.06.02;#275.3001;;Schutzgebiete;Punkt;9260;
18.06.02;0039.3001;;Nordpfeil;Punkt;9040;
25.10.01;0112.0000;2.6.3.2;Grenzsäule an Staats-, Landesgrenze;Punkt;1590;
20.06.03;0114.0000;2.7.4.5;Jagenstein, Abteilungsstein;Punkt;7330;
20.06.03;0118.0000;2.6.3.3;Abgemarkter Grenzpunkt;Punkt;1400;
27.06.02;0118.3001;;Abgem. Grenzpunkt aus ALK;Punkt;1405;
27.06.02;0118.3003;;Abgem. Grenzpunkt Grenzhecke;Punkt;1410;
27.06.02;0118.3004;;Abgem. Grenzpunkt Grenzzaun;Punkt;1420;
27.06.02;0118.3005;;Abgem. Grenzpunkt Grenzmauer beidseitig ;Punkt;1430;
27.06.02;0118.3006;;Abgem. Grenzpunkt Grenzmauer links;Punkt;1431;
27.06.02;0118.3007;;Abgem. Grenzpunkt Grenzmauer rechts;Punkt;1432;
27.06.02;0119.3001;;nicht abgemarkter Grenzpunkt;Punkt;1500;
27.06.02;0119.3002;;nicht abgemarkter Grenzpkt. / Flurstücksgr. a. ALK;Punkt;1505;
27.06.02;0119.3003;;nicht abgemarkter Grenzpunkt / Grenzhecke;Punkt;1510;
27.06.02;0119.3004;;nicht abgemarkter Grenzpunkt / Grenzzaun;Punkt;1520;
27.06.02;0119.3005;;nicht abgemarkter Grenzpunkt / Grenzmauer beidseitig ;Punkt;1530;
27.06.02;0119.3006;;nicht abgemarkter Grenzpunkt / Grenzmauer links;Punkt;1531;
27.06.02;0119.3007;;nicht abgemarkter Grenzpunkt / Grenzmauer rechts;Punkt;1532;
18.06.02;0121.3001;;Polygonzug;Linie;1620;
18.06.02;0121.3001;;Polygonpunkt;Punkt;1620;
18.06.02;0122.3001;;Aufnahmepunkt;Punkt;1100;
18.06.02;0122.3002;;AP nicht überprüft;Punkt;1101;
18.06.02;0122.3003;;AP Zielpunkt Koordi passen;Punkt;1102;
18.06.02;0122.3004;;AP Zielpunkt Koordi passen nicht;Punkt;1103;
18.06.02;0122.3005;;Lagefestpunktlinie;Linie;1600;
18.06.02;0122.3005;;Lagefestpunkt;Punkt;1600;
18.06.02;0122.3006;;Sicherungslinie;Linie;1630;
18.06.02;0122.3006;;Festpunkt einer Sicherungslinie;Punkt;1630;
18.06.02;0122.3007;;freier Standpunkt;Punkt;1700;
18.06.02;0122.3008;;Photostandpunkt;Punkt;1940;
07.04.09;0123.3001;;Messungslinie;Linie;1910;
18.06.02;0123.3001;;Kleinpunkt  (vermarkt), Punkt in Messungslinie;Punkt;1901;
07.04.09;0123.3002;;Messungslinie;Linie;1900;
18.06.02;0123.3002;;sonstiger Vermessungspunkt;Punkt;1900;
18.06.02;0123.3003;;Paßpunkt  (Lage und Höhe);Punkt;1910;
18.06.02;0123.3004;;Paßpunkt nur Lage;Punkt;1920;
18.06.02;0123.3005;;Paßpunkt nur Höhe;Punkt;1930;
18.06.02;0141.3001;;Nivellementszug, HFP -Pfeilerbolzen;Linie;1230;
18.06.02;0141.3001;;Nivellementspunkt, HFP -Pfeilerbolzen;Punkt;1230;
18.06.02;0141.3002;;Nivellementszug HFP-Pfeiler nicht überprüft;Linie;1231;
18.06.02;0141.3002;;Nivellementspunkt HFP-Pfeiler nicht überprüft;Punkt;1231;
18.06.02;0141.3003;;Nivellementszug HFP-Pfeiler Höhe passt;Linie;1232;
18.06.02;0141.3003;;Nivellementspunkt HFP-Pfeiler Höhe passt;Punkt;1232;
18.06.02;0141.3004;;Nivellementszug HFP-Pfeiler Höhe passt nicht;Linie;1233;
18.06.02;0141.3004;;Nivellementspunkt HFP-Pfeiler Höhe passt nicht;Punkt;1233;
18.07.03;0142.0000;2.1.6.2;Nivellemetszug;Linie;1210;
18.06.02;0142.0000;2.1.6.2;Mauerbolzen;Punkt;1210;
18.06.02;0142.0000;2.1.6.2;Mauerbolzen;Text;;
18.06.02;0142.3001;;Nivellementszug HFP-MB nicht überprüft;Linie;1211;
18.06.02;0142.3001;;Nivellementspunkt HFP-MB nicht überprüft;Punkt;1211;
18.06.02;0142.3002;;Nivellementszug HFP-MB Höhe passt;Linie;1212;
18.06.02;0142.3002;;Nivellementspunkt HFP-MB Höhe passt;Punkt;1212;
18.06.02;0142.3003;;Nivellementszug HFP-MB Höhe passt nicht;Linie;1213;
18.06.02;0142.3003;;Nivellementspunkt HFP-MB Höhe passt nicht;Punkt;1213;
18.06.02;0142.3004;;Nivellementszug HFP-Rohrfestpunkt;Linie;1220;
18.06.02;0142.3004;;Nivellementspunkt HFP-Rohrfestpunkt;Punkt;1220;
18.06.02;0142.3005;;Nivellementszug HFP-Rohr nicht überprüft;Linie;1221;
18.06.02;0142.3005;;Nivellementspunkt HFP-Rohr nicht überprüft;Punkt;1221;
18.06.02;0142.3006;;Nivellementszug HFP-Rohr Höhe passt;Linie;1222;
18.06.02;0142.3006;;Nivellementspunkt HFP-Rohr Höhe passt;Punkt;1222;
18.06.02;0142.3007;;Nivellementszug HFP-Rohr Höhe passt nicht;Linie;1223;
18.06.02;0142.3007;;Nivellementspunkt HFP-Rohr Höhe passt nicht;Punkt;1223;
18.06.02;0147.3001;;Festpunktlinie mit Höhe;Linie;1610;
18.06.02;0147.3001;;Festpunkt mit Höhe;Punkt;1610;
18.06.02;0147.3002;;Festpunktlinie mit nivellierter Höhe;Linie;1611;
18.06.02;0147.3002;;Festpunkt mit nivellierter Höhe;Punkt;1611;
18.06.02;0147.3003;;Festpunkt mit trigonometrischer Höhe;Linie;1612;
18.06.02;0147.3003;;Festpunkt mit trigonometrischer Höhe;Punkt;1612;
18.06.02;0147.3004;;Festpunktlinie mit GPS-Höhe;Linie;1613;
18.06.02;0147.3004;;Festpunkt mit GPS-Höhe;Punkt;1613;
18.06.02;0161.3001;;Trigonometrischer Punkt;Punkt;1000;
18.06.02;0161.3002;;TP -nicht überprüft-;Punkt;1001;
18.06.02;0161.3003;;TP Zielpunkt - Koordi. passen;Punkt;1002;
18.06.02;0161.3004;;TP Zielpunkt - Koordi. passen nicht;Punkt;1003;
24.07.03;0211.0000;;Staatsgrenze (Linienpkt.);Punkt;1599;
20.06.03;0212.0000;2.6.1.2;Landesgrenze;Linie;1599;
24.07.03;0212.0000;;Landesgrenze / Linienpunkt;Punkt;1599;
24.07.03;0213.0000;;Regierungsbezirksgrenze/Linienpunkt;Punkt;1589;
31.07.02;0213.3001;;Regierungsbezirksgrenze;Punkt;1580;
24.07.03;0214.0000;;Kreisgrenze/Linienpunkt;Punkt;1589;
;0214.3001;;Kreisgrenze;Punkt;1580;
24.07.03;0215.0000;;Gemeindegrenze;Punkt;1580;
;0215.3001;;Gemeindegrenze;Linie;1589;
;0215.3001;;Gemeindegrenze / Linienpunkt;Punkt;1589;
24.07.03;0231.0000;;Gemarkungsgrenze;Punkt;1570;
;0231.3001;;Gemarkungsgrenze;Linie;1579;
;0231.3001;;Gemarkungsgrenze / Linienpunkt;Punkt;1579;
24.07.03;0232.0000;;Flurgrenze;Punkt;1560;
;0232.3001;;Flurgrenze;Linie;1569;
;0232.3001;;Flurgrenze / Linienpunkt;Punkt;1569;
24.07.03;0233.0000;;Flurstücksgrenze;Flaeche;1400;
24.07.03;0233.0000;2.6.1.8;Flurstücksgrenze;Linie;1400;
;0233.3001;;Flurstücksgrenze aus ALK;Flaeche;1405;
24.07.03;0233.3001;;Flurstücksgrenze aus ALK;Linie;1405;
;0233.3002;;Flurstücksgrenze -nicht abgemarkt;Flaeche;1500;
;0233.3002;;Flurstücksgrenze -nicht abgemarkt;Linie;1500;
;0233.3003;;Flurstücksgrenze aus ALK -nicht abgemarkt-;Flaeche;1505;
;0233.3003;;Flurstücksgrenze aus ALK -nicht abgemarkt-;Linie;1505;
03.02.04;0241.0000;2.2.7.34;Nutzungsartengrenze;Linie;9200;
18.07.03;0241.0000;2.2.7.34;Nutzungsartengrenze;Punkt;9200;
21.07.03;0276.0000;2.7.5.4;Naturschutzgebietsgrenze;Linie;9261;
;0276.0000;;Linienpunkt Naturschutzgebiete;Punkt;9261;
27.06.02;0276.3001;;Naturschutzgebietsgrenze;Punkt;9261;
21.07.03;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie;9262;
;0277.0000;2.7.5.5;Linienpunkt Landschaftsschutzgebiete;Punkt;9262;
27.06.02;0277.3001;;Landschaftsschutz- Gebietsgrenze;Punkt;9262;
28.10.03;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze;Linie;9263;
;0278.0000;2.7.5.6;Linienpunkt Wasserschutzgebiet;Punkt;9263;
27.06.02;0278.3001;;Wasserschutzgebietsgrenze, Punkt;Punkt;9263;
;0289.3001;2.7.5.18;Wasserschutzgebiete;Linie;9260;
;0289.3001;2.7.5.18;Linienpunkt Schutzgebiete;Punkt;9260;
27.06.02;0291.3001;;Zugehörigkeitshaken;Punkt;9050;
27.06.02;0291.3002;;Zugehörigkeitshaken nur linker Teilhaken;Punkt;9051;
27.06.02;0291.3003;;Zugehörigkeitshaken nur rechter Teilhaken;Punkt;9052;
27.06.02;0292.3001;;Zuordnungspfeil;Punkt;9060;
24.07.03;0311.0000;;Grenzhecke;Flaeche;1410;
25.10.01;0311.0000;2.6.4.1;Grenzhecke;Linie;1410;
24.07.03;0312.0000;;Grenzzaun;Flaeche;1420;
25.10.01;0312.0000;2.6.4.2;Grenzzaun;Linie;1420;
20.06.02;0351.3001;;Hecke, mittig bis 0.5m;Linie;8310;
20.06.02;0351.3001;;Hecke, mittig bis 0.5m;Punkt;8310;
20.06.02;0351.3002;;Hecke, mittig bis 0.7m;Linie;8320;
20.06.02;0351.3002;;Hecke, mittig bis 0.7m;Punkt;8320;
20.06.02;0351.3003;;Hecke, mittig bis 1.0m;Linie;8330;
20.06.02;0351.3003;;Hecke, mittig bis 1.0m;Punkt;8330;
20.06.02;0351.3004;;Hecke, mittig bis 1.5m;Linie;8340;
20.06.02;0351.3004;;Hecke, mittig bis 1.5m;Punkt;8340;
20.06.02;0351.3005;;Hecke, mittig bis 2.0m;Linie;8350;
20.06.02;0351.3005;;Hecke, mittig bis 2.0m;Punkt;8350;
20.06.02;0351.3006;;Linienpunkt Hecke hinter Zaun;Linie;8400;
20.06.02;0351.3006;;Linienpunkt Hecke hinter Zaun;Punkt;8400;
20.06.02;0351.3007;;Buschreihe;Linie;8209;
20.06.02;0351.3007;;Linienpunkt Buschreihe;Punkt;8209;
20.06.02;0351.3008;;Gebüschs;Linie;8219;
20.06.02;0351.3008;;Randpunkt eines Gebüschs;Punkt;8210;
;0352.3001;;Mauer Umrißlinie unten;Linie;6809;
20.06.02;0352.3001;;Mauer Umrißlinie unten;Punkt;6809;
;0352.3002;;Mauer oben;Linie;6803;
;0352.3002;;Mauer oben;Punkt;6803;
;0352.3003;;Mauer oben d=12cm (Dicke);Linie;6813;
;0352.3003;;Mauer oben d=12cm (Dicke);Punkt;6813;
;0352.3004;;Mauer oben d=25cm (Dicke);Linie;6823;
;0352.3004;;Mauer oben d=25cm (Dicke);Punkt;6823;
;0352.3005;;Mauer oben d=30cm (Dicke);Linie;6833;
;0352.3005;;Mauer oben d=30cm (Dicke);Punkt;6833;
;0352.3006;;Mauer oben d=40cm (Dicke);Linie;6843;
;0352.3006;;Mauer oben d=40cm (Dicke);Punkt;6843;
;0352.3007;;Mauer oben d=50cm (Dicke);Linie;6853;
;0352.3007;;Mauer oben d=50cm (Dicke);Punkt;6853;
;0352.3008;;Mauer oben d=60cm (Dicke);Linie;6863;
;0352.3008;;Mauer oben d=60cm (Dicke);Punkt;6863;
;0352.3009;;Mauerpfeiler;Punkt;6900;
